,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Persia NS,,3 Round 2 Wild0reoo Jremy Round 5 Jremy JessieVash Round 10 2GE invy,2 Round 7 invy 2GE JessieVash Round 14 invy JessieVash Wild0reoo,,,1 Round 14 Wild0reoo,,,,,80,0,0
Dambi NS,,4 Round 11 invy Jremy Round 12 2GE Jremy Round 13 2GE invy Round 16 Jremy 2GE,,,,1 Round 3 invy,,,,,54,0,2
Francis NS,,2 Round 8 invy JessieVash Round 16 invy JessieVash,1 Round 6 Wild0reoo 2GE Jremy,,,,,,,,96,3,2
Ivy NS,,4 Round 3 Jremy 2GE Round 4 Wild0reoo invy Round 6 invy JessieVash Round 8 Wild0reoo Jremy,,,,,1 Round 6 invy JessieVash,,,,57,0,1
margaret NS,,4 Round 1 2GE JessieVash Round 9 Wild0reoo invy Round 11 2GE Wild0reoo Round 13 Jremy JessieVash,,,1 Round 15 2GE invy Wild0reoo JessieVash Jremy,,,,,,75,0,0
JessieVash TS,,2 Round 6 Dambi margaret Round 7 margaret Ivy,,,,,,,,,36,7,0
Jremy TS,,2 Round 2 Dambi Francis Round 10 margaret Dambi,,,,,,,,,35,0,0
invy TS,,2 Round 1 Dambi margaret Round 3 Persia Ivy,,,,,,,,,48,0,0
2GE TS,,1 Round 2 margaret Ivy,,,,,,,,,44,0,0
Wild0reoo TS,,2 Round 10 Francis Persia Round 14 margaret Francis,1 Round 1 Ivy Francis Persia,,,,,,,,40,1,0
