Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Lotus,1,"""1-0""",XLG,Attackers,Elimination
1Lotus,2,"""2-0""",XLG,Attackers,Elimination
1Lotus,3,"""2-1""",EDG,Defenders,Elimination
1Lotus,4,"""3-1""",XLG,Attackers,Spike Detonation
1Lotus,5,"""3-2""",EDG,Defenders,Elimination
1Lotus,6,"""4-2""",XLG,Attackers,Elimination
1Lotus,7,"""4-3""",EDG,Defenders,Defuse
1Lotus,8,"""4-4""",EDG,Defenders,Defuse
1Lotus,9,"""5-4""",XLG,Attackers,Elimination
1Lotus,10,"""6-4""",XLG,Attackers,Elimination
1Lotus,11,"""7-4""",XLG,Attackers,Elimination
1Lotus,12,"""8-4""",XLG,Attackers,Elimination
1Lotus,13,"""9-4""",EDG,Defenders,Elimination
1Lotus,14,"""10-4""",EDG,Defenders,Defuse
1Lotus,15,"""11-4""",EDG,Defenders,Elimination
1Lotus,16,"""12-4""",EDG,Defenders,Elimination
1Lotus,17,"""12-5""",XLG,Attackers,Elimination
1Lotus,18,"""12-6""",XLG,Attackers,Spike Detonation
1Lotus,19,"""12-7""",XLG,Attackers,Elimination
1Lotus,20,"""12-8""",XLG,Attackers,Elimination
1Lotus,21,"""12-9""",XLG,Attackers,Spike Detonation
1Lotus,22,"""12-10""",XLG,Attackers,Spike Detonation
1Lotus,23,"""12-11""",XLG,Attackers,Spike Detonation
1Lotus,24,"""13-11""",EDG,Defenders,Defuse
