Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Lotus,1,"""0-1""",NOVA,Defenders,Elimination
3Lotus,2,"""0-2""",NOVA,Defenders,Defuse
3Lotus,3,"""1-2""",AG,Attackers,Spike Detonation
3Lotus,4,"""1-3""",NOVA,Defenders,Defuse
3Lotus,5,"""1-4""",NOVA,Defenders,Defuse
3Lotus,6,"""1-5""",NOVA,Defenders,Defuse
3Lotus,7,"""1-6""",NOVA,Defenders,Defuse
3Lotus,8,"""1-7""",NOVA,Defenders,Elimination
3Lotus,9,"""2-7""",AG,Attackers,Elimination
3Lotus,10,"""3-7""",AG,Attackers,Elimination
3Lotus,11,"""4-7""",AG,Attackers,Elimination
3Lotus,12,"""5-7""",AG,Attackers,Elimination
3Lotus,13,"""5-8""",AG,Attackers,Elimination
3Lotus,14,"""5-9""",AG,Attackers,Elimination
3Lotus,15,"""6-9""",NOVA,Defenders,Elimination
3Lotus,16,"""6-10""",AG,Attackers,Elimination
3Lotus,17,"""6-11""",AG,Attackers,Elimination
3Lotus,18,"""6-12""",AG,Attackers,Elimination
3Lotus,19,"""6-13""",AG,Attackers,Elimination
3Lotus,20,"""""",,,
3Lotus,21,"""""",,,
3Lotus,22,"""""",,,
3Lotus,23,"""""",,,
3Lotus,24,"""""",,,
