Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Abyss,1,"""1-0""",BLG,Attackers,Elimination
1Abyss,2,"""2-0""",BLG,Attackers,Spike Detonation
1Abyss,3,"""2-1""",WOL,Defenders,Defuse
1Abyss,4,"""2-2""",WOL,Defenders,Elimination
1Abyss,5,"""2-3""",WOL,Defenders,Elimination
1Abyss,6,"""3-3""",BLG,Attackers,Spike Detonation
1Abyss,7,"""4-3""",BLG,Attackers,Elimination
1Abyss,8,"""5-3""",BLG,Attackers,Elimination
1Abyss,9,"""6-3""",BLG,Attackers,Spike Detonation
1Abyss,10,"""7-3""",BLG,Attackers,Elimination
1Abyss,11,"""7-4""",WOL,Defenders,Elimination
1Abyss,12,"""7-5""",WOL,Defenders,Defuse
1Abyss,13,"""8-5""",WOL,Defenders,Defuse
1Abyss,14,"""8-6""",BLG,Attackers,Elimination
1Abyss,15,"""8-7""",BLG,Attackers,Elimination
1Abyss,16,"""9-7""",WOL,Defenders,Defuse
1Abyss,17,"""9-8""",BLG,Attackers,Elimination
1Abyss,18,"""9-9""",BLG,Attackers,Elimination
1Abyss,19,"""10-9""",WOL,Defenders,Defuse
1Abyss,20,"""10-10""",BLG,Attackers,Elimination
1Abyss,21,"""11-10""",WOL,Defenders,Elimination
1Abyss,22,"""11-11""",BLG,Attackers,Elimination
1Abyss,23,"""11-12""",BLG,Attackers,Elimination
1Abyss,24,"""11-13""",BLG,Attackers,Elimination
