Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Abyss,1,"""0-1""",DRX,Attackers,Elimination
1Abyss,2,"""0-2""",DRX,Attackers,Elimination
1Abyss,3,"""0-3""",DRX,Attackers,Spike Detonation
1Abyss,4,"""0-4""",DRX,Attackers,Spike Detonation
1Abyss,5,"""1-4""",TL,Defenders,Defuse
1Abyss,6,"""1-5""",DRX,Attackers,Spike Detonation
1Abyss,7,"""1-6""",DRX,Attackers,Spike Detonation
1Abyss,8,"""2-6""",TL,Defenders,Defuse
1Abyss,9,"""3-6""",TL,Defenders,Elimination
1Abyss,10,"""4-6""",TL,Defenders,Elimination
1Abyss,11,"""5-6""",TL,Defenders,Defuse
1Abyss,12,"""6-6""",TL,Defenders,Defuse
1Abyss,13,"""6-7""",TL,Defenders,Defuse
1Abyss,14,"""6-8""",TL,Defenders,Elimination
1Abyss,15,"""7-8""",DRX,Attackers,Elimination
1Abyss,16,"""7-9""",TL,Defenders,Time Expired
1Abyss,17,"""8-9""",DRX,Attackers,Spike Detonation
1Abyss,18,"""8-10""",TL,Defenders,Elimination
1Abyss,19,"""8-11""",TL,Defenders,Defuse
1Abyss,20,"""8-12""",TL,Defenders,Elimination
1Abyss,21,"""8-13""",TL,Defenders,Defuse
1Abyss,22,"""""",,,
1Abyss,23,"""""",,,
1Abyss,24,"""""",,,
