,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Sayf VIT,,2 Round 1 jawgemo leaf Round 8 jawgemo leaf,2 Round 13 jawgemo valyn JonahP Round 15 JonahP valyn trent,,,,,,,,32,3,1
trexx VIT,,1 Round 2 trent jawgemo,1 Round 26 valyn jawgemo trent,,,,,,,,47,2,0
Derke VIT,,1 Round 6 jawgemo JonahP,3 Round 2 leaf JonahP valyn Round 19 trent JonahP jawgemo Round 20 JonahP valyn jawgemo,,1 Round 9 JonahP leaf jawgemo trent valyn,,1 Round 19 jawgemo JonahP,,,,53,0,1
Less VIT,,6 Round 1 trent JonahP Round 8 trent valyn Round 13 leaf trent Round 14 jawgemo valyn Round 19 valyn leaf Round 20 trent leaf,,,,1 Round 13 trent,1 Round 1 JonahP trent,,,,42,1,1
Kicks VIT,,2 Round 11 jawgemo leaf Round 12 JonahP valyn,3 Round 5 JonahP trent valyn Round 10 valyn leaf trent Round 25 leaf JonahP trent,,,1 Round 26 JonahP,1 Round 12 valyn JonahP,,,,41,5,1
valyn G2,,3 Round 6 Less Sayf Round 12 Less trexx Round 28 Sayf Less,,,,1 Round 6 Sayf,,,,,42,5,1
jawgemo G2,,5 Round 21 Sayf Kicks Round 22 Kicks Sayf Round 24 Less Derke Round 25 Derke Kicks Round 27 Sayf Less,1 Round 19 Sayf Less trexx,,,,1 Round 25 Kicks Derke,,,,37,0,1
JonahP G2,,1 Round 16 Kicks Sayf,1 Round 7 trexx Less Derke,,,1 Round 11 Kicks,,,,,40,5,1
leaf G2,,8 Round 4 trexx Less Round 5 Sayf Kicks Round 11 Less Sayf Round 16 trexx Less Round 18 Kicks Derke Round 20 Kicks Derke Round 23 Less Sayf Round 24 Sayf Kicks,2 Round 26 Sayf trexx Derke Round 27 Kicks trexx Derke,,,1 Round 5 Kicks,,,,,71,1,1
trent G2,,4 Round 1 Kicks trexx Round 13 Kicks Sayf Round 17 Kicks Less Round 21 Less trexx,3 Round 4 Kicks Sayf Derke Round 6 Derke trexx Kicks Round 18 Sayf Less trexx,,,,1 Round 18 trexx Less,,,,55,1,0
