Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
neT,C9,Map_1_1Lotus,All,Deadlock,1.06,227,16,16,2,0,63%,139,42%,2,1,+1
mitch,C9,Map_1_1Lotus,All,Breach,0.78,164,11,15,2,-4,63%,110,31%,1,3,-2
Xeppaa,C9,Map_1_1Lotus,All,Tejo,0.76,183,11,16,3,-5,68%,129,30%,2,2,0
v1c,C9,Map_1_1Lotus,All,Omen,0.74,152,10,16,3,-6,58%,109,31%,1,2,-1
OXY,C9,Map_1_1Lotus,All,Raze,0.44,149,9,18,1,-9,47%,111,25%,1,4,-3
s0m,NRG,Map_1_1Lotus,All,Omen,1.63,346,24,11,5,+13,84%,218,32%,4,1,+3
brawk,NRG,Map_1_1Lotus,All,Tejo,1.49,237,19,9,7,+10,84%,148,27%,1,0,+1
Ethan,NRG,Map_1_1Lotus,All,Breach,1.27,248,18,14,11,+4,100%,152,22%,2,1,+1
FiNESSE,NRG,Map_1_1Lotus,All,Vyse,1.11,156,10,8,8,+2,89%,117,13%,0,0,0
mada,NRG,Map_1_1Lotus,All,Neon,0.61,172,10,15,5,-5,63%,107,26%,5,5,0
neT,C9,Map_1_1Lotus,Attack,Deadlock,1.47,286,13,9,1,+4,67%,170,65%,1,1,0
mitch,C9,Map_1_1Lotus,Attack,Breach,0.66,129,5,10,2,-5,67%,87,31%,1,3,-2
Xeppaa,C9,Map_1_1Lotus,Attack,Tejo,1.10,224,9,9,1,0,75%,154,41%,1,1,0
v1c,C9,Map_1_1Lotus,Attack,Omen,0.64,129,5,10,2,-5,50%,93,33%,0,1,-1
OXY,C9,Map_1_1Lotus,Attack,Raze,0.59,156,6,11,1,-5,58%,125,26%,0,3,-3
s0m,NRG,Map_1_1Lotus,Attack,Omen,2.23,446,11,4,2,+7,71%,271,31%,2,1,+1
brawk,NRG,Map_1_1Lotus,Attack,Tejo,1.71,223,7,2,2,+5,86%,132,17%,0,0,0
Ethan,NRG,Map_1_1Lotus,Attack,Breach,1.10,206,5,5,4,0,100%,128,31%,0,0,0
FiNESSE,NRG,Map_1_1Lotus,Attack,Vyse,1.44,210,6,2,1,+4,100%,134,14%,0,0,0
mada,NRG,Map_1_1Lotus,Attack,Neon,0.40,131,3,6,1,-3,71%,75,30%,1,3,-2
neT,C9,Map_1_1Lotus,Defend,Deadlock,0.37,129,3,7,1,-4,57%,86,8%,1,0,+1
mitch,C9,Map_1_1Lotus,Defend,Breach,0.98,227,6,5,0,+1,57%,150,32%,0,0,0
Xeppaa,C9,Map_1_1Lotus,Defend,Tejo,0.19,114,2,7,2,-5,57%,84,8%,1,1,0
v1c,C9,Map_1_1Lotus,Defend,Omen,0.91,193,5,6,1,-1,71%,136,29%,1,1,0
OXY,C9,Map_1_1Lotus,Defend,Raze,0.19,138,3,7,0,-4,29%,87,22%,1,1,0
s0m,NRG,Map_1_1Lotus,Defend,Omen,1.27,288,13,7,3,+6,92%,188,33%,2,0,+2
brawk,NRG,Map_1_1Lotus,Defend,Tejo,1.36,246,12,7,5,+5,83%,158,35%,1,0,+1
Ethan,NRG,Map_1_1Lotus,Defend,Breach,1.36,273,13,9,7,+4,100%,166,19%,2,1,+1
FiNESSE,NRG,Map_1_1Lotus,Defend,Vyse,0.92,125,4,6,7,-2,83%,106,12%,0,0,0
mada,NRG,Map_1_1Lotus,Defend,Neon,0.74,197,7,9,4,-2,58%,126,25%,4,2,+2
