,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,3 Round 3 bang Zellsis Round 8 bang N4RRATE Round 13 johnqt zekken,,,,,,,,,36,7,1
nAts TL,,5 Round 2 johnqt bang Round 6 bang johnqt Round 7 N4RRATE johnqt Round 13 Zellsis bang Round 18 N4RRATE zekken,2 Round 11 N4RRATE johnqt bang Round 20 Zellsis zekken N4RRATE,,,,,,,,81,1,0
kamyk TL,,1 Round 14 Zellsis zekken,,,,,,,,,33,1,0
keiko TL,,4 Round 4 johnqt N4RRATE Round 5 bang zekken Round 6 zekken Zellsis Round 8 johnqt Zellsis,,,,,,,,,54,1,0
kamo TL,,,1 Round 5 johnqt N4RRATE Zellsis,,,,,,,,24,0,0
Zellsis SEN,,1 Round 1 kamyk kamo,,,,,,,,,25,0,2
johnqt SEN,,2 Round 2 keiko paTiTek Round 17 nAts keiko,2 Round 9 paTiTek kamyk keiko Round 12 kamyk keiko nAts,,,,,,,,60,1,1
bang SEN,,5 Round 7 paTiTek kamyk Round 11 kamyk paTiTek Round 16 keiko nAts Round 18 nAts kamyk Round 20 kamyk nAts,,,,,,,,,69,3,0
zekken SEN,,3 Round 16 paTiTek kamo Round 17 paTiTek kamyk Round 20 paTiTek kamo,2 Round 7 kamo keiko nAts Round 19 paTiTek kamyk kamo,,,,,,,,81,0,1
N4RRATE SEN,,4 Round 2 kamyk nAts Round 4 kamo kamyk Round 10 keiko kamyk Round 14 paTiTek nAts,1 Round 15 kamo paTiTek keiko,,,,,,,,63,2,1
