,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
paTiTek TL,,1 Round 30 Zellsis bang,,1 Round 21 bang johnqt Zellsis zekken,,,,,,,51,5,1
nAts TL,,4 Round 11 N4RRATE bang Round 12 Zellsis johnqt Round 16 zekken N4RRATE Round 30 johnqt N4RRATE,,1 Round 7 johnqt Zellsis bang N4RRATE,,,1 Round 30 N4RRATE johnqt,1 Round 7 bang N4RRATE Zellsis,,,37,1,2
kamyk TL,,3 Round 2 bang N4RRATE Round 6 johnqt bang Round 22 Zellsis johnqt,,1 Round 18 zekken Zellsis johnqt N4RRATE,,,,,1 Round 18 zekken N4RRATE Zellsis johnqt,,38,6,1
keiko TL,,4 Round 6 zekken Zellsis Round 8 bang N4RRATE Round 15 Zellsis bang Round 27 zekken Zellsis,2 Round 13 bang N4RRATE johnqt Round 29 N4RRATE zekken johnqt,,,1 Round 13 johnqt,,,,,44,0,1
kamo TL,,4 Round 1 bang N4RRATE Round 8 zekken Zellsis Round 9 Zellsis zekken Round 23 bang Zellsis,1 Round 25 zekken bang N4RRATE,,,,,,,,42,0,0
Zellsis SEN,,4 Round 5 keiko kamyk Round 10 paTiTek keiko Round 20 keiko paTiTek Round 21 kamo kamyk,,,,,,,,,45,4,1
johnqt SEN,,3 Round 1 kamo paTiTek Round 16 nAts paTiTek Round 26 paTiTek kamo,,,,,,,,,36,6,1
bang SEN,,,2 Round 12 kamo nAts keiko Round 15 nAts kamo paTiTek,,,,1 Round 12 nAts keiko,,,,20,0,2
zekken SEN,,4 Round 7 keiko kamo Round 24 keiko paTiTek Round 26 keiko kamyk Round 30 paTiTek kamyk,3 Round 3 nAts keiko paTiTek Round 18 nAts keiko paTiTek Round 28 keiko paTiTek kamyk,,,,,,,,45,0,2
N4RRATE SEN,,7 Round 3 kamo kamyk Round 4 kamo nAts Round 7 kamyk paTiTek Round 13 nAts kamo Round 17 nAts kamyk Round 24 kamo kamyk Round 30 kamo keiko,2 Round 9 kamo keiko kamyk Round 20 kamo kamyk nAts,1 Round 19 kamyk nAts paTiTek kamo,,,1 Round 9 kamyk keiko,,,,71,0,0
