Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
MaKo,DRX,Map_1_1Icebox,All,Viper,1.01,216,15,16,5,-1,70%,157,28%,3,5,-2
Flashback,DRX,Map_1_1Icebox,All,Killjoy,0.97,196,14,16,4,-2,55%,130,39%,0,1,-1
free1ng,DRX,Map_1_1Icebox,All,Sova,0.84,202,13,17,4,-4,75%,138,36%,1,1,0
HYUNMIN,DRX,Map_1_1Icebox,All,Jett,0.72,184,11,15,4,-4,60%,125,22%,4,5,-1
Estrella,DRX,Map_1_1Icebox,All,Sage,0.60,131,8,16,13,-8,80%,81,36%,0,0,0
Kushy,RRQ,Map_1_1Icebox,All,Sova,1.60,306,23,12,7,+11,90%,195,36%,1,1,0
crazyguy,RRQ,Map_1_1Icebox,All,Sage,1.30,232,15,13,13,+2,90%,145,37%,4,1,+3
xffero,RRQ,Map_1_1Icebox,All,Killjoy,1.17,218,16,10,2,+6,70%,141,28%,3,0,+3
Monyet,RRQ,Map_1_1Icebox,All,Viper,0.99,209,13,12,12,+1,80%,146,15%,1,2,-1
Jemkin,RRQ,Map_1_1Icebox,All,Jett,0.85,161,13,14,1,-1,70%,107,55%,3,4,-1
MaKo,DRX,Map_1_1Icebox,Attack,Viper,0.94,230,9,11,1,-2,58%,163,36%,3,3,0
Flashback,DRX,Map_1_1Icebox,Attack,Killjoy,0.67,138,5,9,1,-4,42%,101,50%,0,0,0
free1ng,DRX,Map_1_1Icebox,Attack,Sova,0.86,194,8,10,1,-2,67%,130,31%,0,0,0
HYUNMIN,DRX,Map_1_1Icebox,Attack,Jett,0.74,171,6,9,3,-3,50%,114,22%,2,4,-2
Estrella,DRX,Map_1_1Icebox,Attack,Sage,0.51,85,3,9,5,-6,75%,55,25%,0,0,0
Kushy,RRQ,Map_1_1Icebox,Attack,Sova,1.85,363,12,6,1,+6,100%,212,40%,1,0,+1
crazyguy,RRQ,Map_1_1Icebox,Attack,Sage,1.63,300,8,5,6,+3,88%,209,38%,1,0,+1
xffero,RRQ,Map_1_1Icebox,Attack,Killjoy,0.96,164,5,5,1,0,75%,109,25%,1,0,+1
Monyet,RRQ,Map_1_1Icebox,Attack,Viper,0.62,159,3,6,4,-3,88%,142,15%,0,0,0
Jemkin,RRQ,Map_1_1Icebox,Attack,Jett,0.25,133,4,8,1,-4,50%,64,29%,2,3,-1
MaKo,DRX,Map_1_1Icebox,Defend,Viper,1.11,195,6,5,4,+1,88%,149,13%,0,2,-2
Flashback,DRX,Map_1_1Icebox,Defend,Killjoy,1.44,284,9,7,3,+2,75%,173,32%,0,1,-1
free1ng,DRX,Map_1_1Icebox,Defend,Sova,0.79,214,5,7,3,-2,88%,149,47%,1,1,0
HYUNMIN,DRX,Map_1_1Icebox,Defend,Jett,0.68,204,5,6,1,-1,75%,142,23%,2,1,+1
Estrella,DRX,Map_1_1Icebox,Defend,Sage,0.72,200,5,7,8,-2,88%,121,46%,0,0,0
Kushy,RRQ,Map_1_1Icebox,Defend,Sova,1.43,268,11,6,6,+5,83%,184,32%,0,1,-1
crazyguy,RRQ,Map_1_1Icebox,Defend,Sage,1.07,187,7,8,7,-1,92%,103,35%,3,1,+2
xffero,RRQ,Map_1_1Icebox,Defend,Killjoy,1.31,255,11,5,1,+6,67%,162,29%,2,0,+2
Monyet,RRQ,Map_1_1Icebox,Defend,Viper,1.24,244,10,6,8,+4,75%,149,15%,1,2,-1
Jemkin,RRQ,Map_1_1Icebox,Defend,Jett,1.25,181,9,6,0,+3,83%,136,69%,1,1,0
