Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Sato,LEV,Map_3_3Icebox,All,Jett,1.30,263,25,16,1,+9,67%,180,31%,4,3,+1
Okeanos,LEV,Map_3_3Icebox,All,Sage,0.95,154,13,15,11,-2,71%,99,30%,2,4,-2
tex,LEV,Map_3_3Icebox,All,Killjoy,0.93,191,18,16,3,+2,79%,134,32%,1,3,-2
kiNgg,LEV,Map_3_3Icebox,All,Viper,0.77,159,10,18,11,-8,67%,113,17%,2,2,0
C0M,LEV,Map_3_3Icebox,All,Sova,0.70,121,10,17,7,-7,54%,95,17%,1,2,-1
mada,NRG,Map_3_3Icebox,All,Jett,1.51,303,26,14,2,+12,71%,175,31%,7,4,+3
s0m,NRG,Map_3_3Icebox,All,Killjoy,1.12,221,18,15,5,+3,67%,138,35%,4,2,+2
skuba,NRG,Map_3_3Icebox,All,Viper,1.03,222,18,17,3,+1,71%,169,27%,2,3,-1
Ethan,NRG,Map_3_3Icebox,All,Harbor,0.84,152,12,16,9,-4,67%,97,24%,1,1,0
brawk,NRG,Map_3_3Icebox,All,Sova,0.71,103,8,14,12,-6,67%,73,11%,0,0,0
Sato,LEV,Map_3_3Icebox,Attack,Jett,1.71,388,18,8,1,+10,75%,243,31%,3,1,+2
Okeanos,LEV,Map_3_3Icebox,Attack,Sage,1.36,169,7,5,10,+2,92%,108,22%,1,2,-1
tex,LEV,Map_3_3Icebox,Attack,Killjoy,1.00,197,9,7,0,+2,83%,129,38%,1,2,-1
kiNgg,LEV,Map_3_3Icebox,Attack,Viper,0.51,110,4,9,3,-5,58%,84,11%,0,1,-1
C0M,LEV,Map_3_3Icebox,Attack,Sova,0.48,82,4,8,5,-4,58%,62,20%,0,1,-1
mada,NRG,Map_3_3Icebox,Attack,Jett,1.73,329,14,6,1,+8,75%,192,29%,4,0,+4
s0m,NRG,Map_3_3Icebox,Attack,Killjoy,0.68,131,6,8,1,-2,67%,91,35%,2,2,0
skuba,NRG,Map_3_3Icebox,Attack,Viper,1.24,232,11,7,2,+4,75%,185,30%,0,2,-2
Ethan,NRG,Map_3_3Icebox,Attack,Harbor,1.19,208,9,7,6,+2,75%,132,28%,1,1,0
brawk,NRG,Map_3_3Icebox,Attack,Sova,0.86,131,5,6,8,-1,75%,90,3%,0,0,0
Sato,LEV,Map_3_3Icebox,Defend,Jett,0.89,139,7,8,0,-1,58%,117,33%,1,2,-1
Okeanos,LEV,Map_3_3Icebox,Defend,Sage,0.55,140,6,10,1,-4,50%,89,43%,1,2,-1
tex,LEV,Map_3_3Icebox,Defend,Killjoy,0.86,187,9,9,3,0,75%,138,27%,0,1,-1
kiNgg,LEV,Map_3_3Icebox,Defend,Viper,1.03,210,6,9,8,-3,75%,142,21%,2,1,+1
C0M,LEV,Map_3_3Icebox,Defend,Sova,0.91,161,6,9,2,-3,50%,128,14%,1,1,0
mada,NRG,Map_3_3Icebox,Defend,Jett,1.29,277,12,8,1,+4,67%,158,36%,3,4,-1
s0m,NRG,Map_3_3Icebox,Defend,Killjoy,1.56,312,12,7,4,+5,67%,184,34%,2,0,+2
skuba,NRG,Map_3_3Icebox,Defend,Viper,0.83,213,7,10,1,-3,67%,154,23%,2,1,+1
Ethan,NRG,Map_3_3Icebox,Defend,Harbor,0.50,97,3,9,3,-6,58%,62,15%,0,0,0
brawk,NRG,Map_3_3Icebox,Defend,Sova,0.55,75,3,8,4,-5,58%,57,38%,0,0,0
