Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
zander,100T,All_Maps,All,"Brimstone, Omen",1.93,331,54,20,14,+34,90%,200,26%,7,1,+6
Cryocells,100T,All_Maps,All,"Chamber, Iso",1.13,183,30,24,10,+6,74%,133,31%,5,7,-2
Asuna,100T,All_Maps,All,Neon,1.05,247,36,34,17,+2,81%,160,29%,10,5,+5
Boostio,100T,All_Maps,All,"Breach, Cypher",0.92,171,24,29,21,-5,76%,118,29%,2,3,-1
eeiu,100T,All_Maps,All,"Tejo, Sova",0.91,134,21,27,17,-6,86%,98,12%,0,2,-2
mada,NRG,All_Maps,All,"Raze, Jett",0.96,221,32,33,8,-1,67%,157,20%,8,11,-3
Ethan,NRG,All_Maps,All,Breach,0.95,171,27,31,12,-4,76%,115,24%,3,1,+2
brawk,NRG,All_Maps,All,Tejo,0.88,203,29,35,11,-6,76%,139,18%,2,3,-1
s0m,NRG,All_Maps,All,"Brimstone, Omen",0.87,195,27,35,22,-8,79%,133,26%,4,3,+1
FiNESSE,NRG,All_Maps,All,Cypher,0.71,164,19,31,22,-12,67%,108,15%,1,6,-5
zander,100T,All_Maps,Attack,"Brimstone, Omen",1.42,223,18,11,2,+7,89%,135,39%,3,0,+3
Cryocells,100T,All_Maps,Attack,"Chamber, Iso",0.95,190,12,13,2,-1,61%,130,36%,2,5,-3
Asuna,100T,All_Maps,Attack,Neon,0.67,153,10,14,3,-4,78%,100,24%,3,3,0
Boostio,100T,All_Maps,Attack,"Breach, Cypher",1.20,242,15,12,3,+3,78%,166,35%,1,0,+1
eeiu,100T,All_Maps,Attack,"Tejo, Sova",0.75,131,7,13,5,-6,72%,105,20%,0,1,-1
mada,NRG,All_Maps,Attack,"Raze, Jett",0.83,212,16,21,7,-5,63%,165,19%,2,8,-6
Ethan,NRG,All_Maps,Attack,Breach,0.80,160,14,20,7,-6,75%,106,20%,2,0,+2
brawk,NRG,All_Maps,Attack,Tejo,0.76,180,14,21,7,-7,71%,126,19%,1,2,-1
s0m,NRG,All_Maps,Attack,"Brimstone, Omen",0.78,193,15,22,11,-7,88%,126,26%,3,2,+1
FiNESSE,NRG,All_Maps,Attack,Cypher,0.72,181,12,19,8,-7,71%,121,17%,1,3,-2
zander,100T,All_Maps,Defend,"Brimstone, Omen",2.31,399,36,9,12,+27,92%,249,22%,4,1,+3
Cryocells,100T,All_Maps,Defend,"Chamber, Iso",1.27,177,18,11,8,+7,83%,136,27%,3,2,+1
Asuna,100T,All_Maps,Defend,Neon,1.34,318,26,20,14,+6,83%,205,31%,7,2,+5
Boostio,100T,All_Maps,Defend,"Breach, Cypher",0.70,110,9,17,18,-8,75%,83,20%,1,3,-2
eeiu,100T,All_Maps,Defend,"Tejo, Sova",1.02,139,14,14,12,0,96%,93,6%,0,1,-1
mada,NRG,All_Maps,Defend,"Raze, Jett",1.13,230,16,12,1,+4,72%,145,22%,6,3,+3
Ethan,NRG,All_Maps,Defend,Breach,1.14,193,13,11,5,+2,78%,128,27%,1,1,0
brawk,NRG,All_Maps,Defend,Tejo,1.03,236,15,14,4,+1,83%,157,17%,1,1,0
s0m,NRG,All_Maps,Defend,"Brimstone, Omen",1.01,216,12,13,11,-1,67%,141,26%,1,1,0
FiNESSE,NRG,All_Maps,Defend,Cypher,0.69,134,7,12,14,-5,61%,90,12%,0,3,-3
