,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,2 Round 6 f0rsakeN PatMen Round 13 something d4v41,,,,,,,,,43,2,0
BuZz T1,,3 Round 5 PatMen f0rsakeN Round 8 f0rsakeN PatMen Round 12 Jinggg d4v41,1 Round 7 f0rsakeN PatMen Jinggg,,,,,,,,62,0,0
Sylvan T1,,1 Round 3 PatMen f0rsakeN,,,,1 Round 7 something,2 Round 3 PatMen f0rsakeN Round 8 Jinggg d4v41,,,,40,3,0
Meteor T1,,1 Round 9 d4v41 PatMen,,,,,,,,,46,0,0
iZu T1,,2 Round 3 something Jinggg Round 17 PatMen Jinggg,,,,,,,,,57,2,0
Jinggg PRX,,2 Round 6 Meteor Sylvan Round 9 iZu BuZz,1 Round 8 stax iZu BuZz Jinggg,,1 Round 5 stax iZu BuZz Meteor Sylvan,,,,,,74,0,0
f0rsakeN PRX,,3 Round 3 BuZz Meteor Round 10 Sylvan stax Round 13 stax BuZz,,,,,,,,,34,1,0
d4v41 PRX,,3 Round 4 stax Meteor Round 6 BuZz stax Round 10 BuZz iZu,,,,1 Round 6 stax,,,,,76,0,1
PatMen PRX,,5 Round 4 Sylvan BuZz Round 13 Sylvan Meteor Round 14 Meteor Sylvan Round 15 Sylvan BuZz Round 16 stax iZu,1 Round 1 Meteor BuZz stax,,,,1 Round 13 Sylvan Meteor,,,,70,3,1
something PRX,,3 Round 2 Meteor iZu Round 7 iZu BuZz Round 15 Meteor stax,1 Round 11 stax BuZz iZu,1 Round 17 Sylvan BuZz iZu stax,,,,,,,67,0,1
