,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
BuZz DRX,,1 Round 18 LuoK1ng heybay,3 Round 1 Biank heybay FengF Round 2 heybay Biank Kai Round 7 Biank Kai heybay,,,1 Round 1 LuoK1ng,,,,,58,0,1
MaKo DRX,,3 Round 6 FengF Biank Round 9 heybay LuoK1ng Round 14 FengF LuoK1ng,,,,,,,,,35,1,1
BeYN DRX,,6 Round 2 LuoK1ng FengF Round 5 Kai heybay Round 6 Kai LuoK1ng Round 9 Biank Kai Round 12 FengF Kai Round 16 FengF Kai,,,,1 Round 12 Kai,,,,1 Round 3 Biank Kai heybay FengF LuoK1ng,66,0,2
Foxy9 DRX,,2 Round 4 heybay FengF Round 12 heybay LuoK1ng,,1 Round 15 heybay Biank Kai LuoK1ng Foxy9,,1 Round 5 LuoK1ng,,,,,64,3,1
Flashback DRX,,2 Round 11 LuoK1ng heybay Round 18 Kai Biank,1 Round 13 Kai Biank LuoK1ng,,,,,,,,38,0,1
Biank TE,,,,,,,,,,,32,3,0
LuoK1ng TE,,2 Round 5 Flashback BeYN Round 17 MaKo BuZz,1 Round 8 MaKo BuZz BeYN,1 Round 1 Flashback Foxy9 MaKo BuZz,,,,,,,68,1,0
heybay TE,,1 Round 16 BeYN MaKo,,,,,,,,,44,1,0
FengF TE,,,1 Round 11 MaKo Flashback Foxy9,,,,,,,,49,1,0
Kai TE,,1 Round 5 MaKo BuZz,2 Round 3 Foxy9 MaKo Flashback Round 12 Flashback Foxy9 MaKo,1 Round 10 BuZz Flashback BeYN MaKo,,,,,,,56,3,0
