,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
BuZz DRX,,3 Round 10 LuoK1ng Biank Round 11 Kai heybay Round 13 Kai heybay,1 Round 2 LuoK1ng Kai FengF,1 Round 16 LuoK1ng Biank heybay Kai,,,,,,,73,0,0
MaKo DRX,,2 Round 4 Biank Kai Round 11 LuoK1ng Biank,,,,,,,,,42,2,0
BeYN DRX,,1 Round 3 LuoK1ng FengF,3 Round 1 LuoK1ng Kai heybay Round 6 Biank LuoK1ng FengF Round 13 Biank FengF LuoK1ng,,,,,,,,53,8,0
Foxy9 DRX,,1 Round 14 Biank heybay,,1 Round 7 FengF Biank heybay LuoK1ng,,,,,,,53,0,0
Flashback DRX,,1 Round 4 FengF LuoK1ng,1 Round 8 Biank LuoK1ng Kai,,,,,,,,83,0,0
Biank TE,,,,1 Round 3 BuZz MaKo Flashback BeYN,,,,,,,43,0,0
LuoK1ng TE,,1 Round 15 MaKo Flashback,,,,,,,,,41,0,0
heybay TE,,1 Round 10 MaKo BeYN,,,,,,,,,46,1,0
FengF TE,,6 Round 2 Foxy9 Flashback Round 6 Foxy9 BuZz Round 8 Foxy9 BuZz Round 10 BuZz Foxy9 Round 11 BuZz BeYN Round 16 BeYN BuZz,,,,,,,,,80,0,0
Kai TE,,,,,,,,,,,35,0,0
