Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
HYUNMIN,DRX,All_Maps,All,"Raze, Neon",1.08,229,54,50,8,+4,70%,151,25%,9,6,+3
free1ng,DRX,All_Maps,All,Viper,1.02,187,40,43,23,-3,68%,118,29%,7,4,+3
Flashback,DRX,All_Maps,All,Vyse,0.98,204,49,48,13,+1,64%,129,36%,9,7,+2
Estrella,DRX,All_Maps,All,Fade,0.93,158,34,43,25,-9,64%,110,27%,1,7,-6
MaKo,DRX,All_Maps,All,"Brimstone, Omen",0.64,131,27,47,23,-20,67%,84,24%,7,9,-2
JitBoyS,TLN,All_Maps,All,"Astra, Cypher, Vyse",1.16,217,48,39,20,+9,77%,144,29%,5,5,0
thyy,TLN,All_Maps,All,"Raze, Omen",1.05,219,52,43,21,+9,77%,141,33%,8,6,+2
Killua,TLN,All_Maps,All,"Gekko, Sova, Fade",1.00,184,47,41,16,+6,74%,120,41%,4,7,-3
primmie,TLN,All_Maps,All,"Deadlock, Yoru",0.98,193,48,44,12,+4,68%,128,34%,10,10,0
Crws,TLN,All_Maps,All,"Fade, Deadlock, Omen",0.96,155,35,37,18,-2,85%,97,25%,6,5,+1
HYUNMIN,DRX,All_Maps,Attack,"Raze, Neon",0.79,176,19,23,3,-4,67%,118,20%,3,3,0
free1ng,DRX,All_Maps,Attack,Viper,0.96,210,22,22,9,0,67%,131,32%,3,3,0
Flashback,DRX,All_Maps,Attack,Vyse,1.31,274,31,22,7,+9,67%,162,31%,5,4,+1
Estrella,DRX,All_Maps,Attack,Fade,0.84,147,14,20,10,-6,57%,100,29%,1,2,-1
MaKo,DRX,All_Maps,Attack,"Brimstone, Omen",0.52,116,10,22,13,-12,70%,74,20%,1,5,-4
JitBoyS,TLN,All_Maps,Attack,"Astra, Cypher, Vyse",1.00,198,24,22,5,+2,69%,126,31%,2,4,-2
thyy,TLN,All_Maps,Attack,"Raze, Omen",0.99,210,27,22,9,+5,72%,141,39%,4,4,0
Killua,TLN,All_Maps,Attack,"Gekko, Sova, Fade",1.13,207,29,22,9,+7,78%,138,38%,4,5,-1
primmie,TLN,All_Maps,Attack,"Deadlock, Yoru",0.89,170,23,21,5,+2,64%,112,32%,3,6,-3
Crws,TLN,All_Maps,Attack,"Fade, Deadlock, Omen",0.93,146,18,21,12,-3,83%,92,27%,3,1,+2
HYUNMIN,DRX,All_Maps,Defend,"Raze, Neon",1.32,276,35,27,5,+8,72%,179,29%,6,3,+3
free1ng,DRX,All_Maps,Defend,Viper,1.06,170,18,21,14,-3,69%,108,27%,4,1,+3
Flashback,DRX,All_Maps,Defend,Vyse,0.70,145,18,26,6,-8,61%,102,45%,4,3,+1
Estrella,DRX,All_Maps,Defend,Fade,1.01,168,20,23,15,-3,69%,118,26%,0,5,-5
MaKo,DRX,All_Maps,Defend,"Brimstone, Omen",0.75,149,17,25,10,-8,64%,93,29%,6,4,+2
JitBoyS,TLN,All_Maps,Defend,"Astra, Cypher, Vyse",1.34,240,24,17,15,+7,87%,165,27%,3,1,+2
thyy,TLN,All_Maps,Defend,"Raze, Omen",1.13,229,25,21,12,+4,83%,141,25%,4,2,+2
Killua,TLN,All_Maps,Defend,"Gekko, Sova, Fade",0.84,148,18,19,7,-1,70%,98,48%,0,2,-2
primmie,TLN,All_Maps,Defend,"Deadlock, Yoru",1.10,222,25,23,7,+2,73%,148,36%,7,4,+3
Crws,TLN,All_Maps,Defend,"Fade, Deadlock, Omen",0.98,167,17,16,6,+1,87%,102,24%,3,4,-1
