,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
mwzera FUR,,2 Round 15 Derrek icy Round 18 supamen Derrek,,,,,,,,,36,3,1
Khalil FUR,,4 Round 3 supamen NaturE Round 4 NaturE icy Round 6 yay icy Round 14 supamen Derrek,1 Round 17 yay icy NaturE,,,1 Round 17 NaturE,,,,,76,2,0
heat FUR,,4 Round 6 Derrek NaturE Round 8 icy Derrek Round 15 yay supamen Round 16 icy supamen,,,,,,,,,43,0,0
havoc FUR,,1 Round 18 NaturE icy,2 Round 5 icy supamen yay Round 10 NaturE Derrek yay,,,,,,,,62,0,0
raafa FUR,,3 Round 8 NaturE yay Round 12 yay icy Round 13 supamen Derrek,,,,,,,,,41,1,0
supamen EG,,2 Round 9 raafa heat Round 19 havoc heat,2 Round 4 mwzera Khalil havoc Round 8 havoc mwzera Khalil,,,2 Round 6 Khalil Round 8 raafa,,,,,67,0,0
yay EG,,2 Round 3 havoc raafa Round 19 mwzera raafa,1 Round 7 heat Khalil raafa,,,,,,,,61,1,1
Derrek EG,,4 Round 5 raafa havoc Round 12 havoc heat Round 14 havoc heat Round 20 Khalil heat,,,,,,,,,38,0,0
NaturE EG,,4 Round 2 havoc raafa Round 6 raafa mwzera Round 12 mwzera Khalil Round 20 mwzera raafa,,1 Round 1 havoc mwzera Khalil heat,,1 Round 12 Khalil,,,,,56,7,0
icy EG,,4 Round 3 Khalil heat Round 7 mwzera havoc Round 10 raafa Khalil Round 17 havoc raafa,1 Round 16 raafa Khalil havoc,,,,,,,,62,3,0
