Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Haven,1,"""0-1""",SEN,Defenders,Defuse
1Haven,2,"""0-2""",SEN,Defenders,Elimination
1Haven,3,"""1-2""",EDG,Attackers,Elimination
1Haven,4,"""2-2""",EDG,Attackers,Spike Detonation
1Haven,5,"""3-2""",EDG,Attackers,Elimination
1Haven,6,"""4-2""",EDG,Attackers,Elimination
1Haven,7,"""5-2""",EDG,Attackers,Elimination
1Haven,8,"""6-2""",EDG,Attackers,Elimination
1Haven,9,"""7-2""",EDG,Attackers,Elimination
1Haven,10,"""7-3""",SEN,Defenders,Defuse
1Haven,11,"""7-4""",SEN,Defenders,Elimination
1Haven,12,"""8-4""",EDG,Attackers,Elimination
1Haven,13,"""8-5""",EDG,Attackers,Elimination
1Haven,14,"""9-5""",SEN,Defenders,Defuse
1Haven,15,"""10-5""",SEN,Defenders,Defuse
1Haven,16,"""10-6""",EDG,Attackers,Elimination
1Haven,17,"""11-6""",SEN,Defenders,Defuse
1Haven,18,"""12-6""",SEN,Defenders,Defuse
1Haven,19,"""12-7""",EDG,Attackers,Elimination
1Haven,20,"""12-8""",EDG,Attackers,Elimination
1Haven,21,"""12-9""",EDG,Attackers,Elimination
1Haven,22,"""13-9""",SEN,Defenders,Defuse
1Haven,23,"""""",,,
1Haven,24,"""""",,,
