,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,2,1,,,,1,1,,,40,8,1
Boaster FNC,,3,1,,,1,,,,,35,9,3
Chronicle FNC,,8,5,,,,,,,,63,2,2
kaajak FNC,,14,7,1,,,2,,,,61,3,4
Alfajer FNC,,11,4,,,,1,,,,55,5,2
ANGE1 NAVI,,4,1,1,,1,,1,1,,40,5,4
Shao NAVI,,9,3,2,,1,,,,,52,16,1
koalanoob NAVI,,8,3,,,1,1,,,,46,1,2
Ruxic NAVI,,6,6,,,,,,,,50,5,2
hiro NAVI,,10,2,,,,1,,,,47,2,2
