,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,,1 Round 19 Shao hiro Ruxic,,,,,1 Round 10 Shao Ruxic hiro,,,43,5,0
Boaster FNC,,,,,,,,,,,39,1,0
Chronicle FNC,,2 Round 4 Ruxic Shao Round 18 Ruxic ANGE1,3 Round 6 ANGE1 Shao koalanoob Round 12 koalanoob hiro ANGE1 Round 20 Ruxic ANGE1 hiro,,,,,,,,86,1,1
kaajak FNC,,7 Round 1 hiro koalanoob Round 2 Shao hiro Round 9 koalanoob ANGE1 Round 11 hiro ANGE1 Round 20 koalanoob Shao Round 21 ANGE1 Shao Round 22 koalanoob Ruxic,1 Round 3 Ruxic ANGE1 koalanoob,,,,1 Round 20 Shao koalanoob,,,,60,0,2
Alfajer FNC,,2 Round 4 hiro koalanoob Round 13 koalanoob hiro,1 Round 15 Shao ANGE1 Ruxic,,,,1 Round 2 Ruxic ANGE1,,,,38,3,0
ANGE1 NAVI,,2 Round 17 crashies Alfajer Round 19 Alfajer crashies,,,,1 Round 19 crashies,,,,,35,1,1
Shao NAVI,,4 Round 3 crashies Boaster Round 13 kaajak crashies Round 14 Alfajer Boaster Round 18 Chronicle kaajak,3 Round 1 Chronicle kaajak Alfajer Round 5 kaajak Alfajer Chronicle Round 10 kaajak Boaster crashies Shao,,,,,,,,67,5,0
koalanoob NAVI,,1 Round 20 Boaster crashies,1 Round 17 Chronicle kaajak Boaster,,,,,,,,42,0,0
Ruxic NAVI,,4 Round 7 kaajak Alfajer Round 16 crashies kaajak Round 19 Boaster Chronicle Round 22 crashies Chronicle,1 Round 2 Boaster Chronicle kaajak Ruxic,,,,,,,,39,2,0
hiro NAVI,,3 Round 9 kaajak Alfajer Round 15 Boaster kaajak Round 18 Alfajer Boaster,1 Round 16 Alfajer Boaster Chronicle,,,,,,,,58,1,0
