,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
crashies FNC,,1 Round 15 Shao Ruxic crashies,,,,,,,,,39,1,0
Boaster FNC,,,1 Round 7 Shao Ruxic koalanoob,,,,,,,,34,2,2
Chronicle FNC,,5 Round 3 koalanoob hiro Round 9 Shao hiro Round 12 ANGE1 Shao Round 13 Ruxic Shao Round 19 Shao Ruxic,,,,,,,,,52,1,1
kaajak FNC,,1 Round 13 hiro ANGE1,2 Round 8 hiro Shao Ruxic Round 17 koalanoob hiro Shao,1 Round 1 ANGE1 Ruxic hiro Shao,,,,,,,62,1,0
Alfajer FNC,,1 Round 15 koalanoob hiro,1 Round 19 ANGE1 hiro koalanoob,,,,,,,,53,0,0
ANGE1 NAVI,,1 Round 20 Chronicle kaajak,1 Round 14 crashies Chronicle kaajak,,,,,1 Round 13 kaajak crashies Chronicle,,,48,2,2
Shao NAVI,,1 Round 10 Boaster Alfajer,,1 Round 21 kaajak Chronicle Boaster Alfajer,,,,,,,42,4,0
koalanoob NAVI,,3 Round 4 crashies kaajak Round 6 Alfajer crashies koalanoob Round 10 Chronicle kaajak,1 Round 12 kaajak crashies Alfajer,,,,1 Round 12 Alfajer crashies,,,,55,1,0
Ruxic NAVI,,1 Round 11 Boaster Chronicle,1 Round 17 Boaster Chronicle Alfajer,,,,,,,,48,2,1
hiro NAVI,,3 Round 2 Alfajer Boaster Round 6 kaajak Chronicle Round 7 Chronicle kaajak,1 Round 5 Chronicle kaajak crashies,,,,,,,,53,0,0
