,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
brawk NRG,,5 Round 3 Chronicle Alfajer Round 9 crashies Boaster Round 11 Chronicle Boaster Round 13 Chronicle kaajak Round 14 Chronicle Boaster,3 Round 2 kaajak Chronicle Alfajer Round 10 crashies Alfajer Chronicle Round 16 Boaster Alfajer kaajak,,,,,,,,99,0,2
s0m NRG,,4 Round 8 Alfajer Chronicle Round 10 kaajak Boaster Round 15 Alfajer kaajak Round 16 crashies Chronicle,,,,,,,,,51,0,0
mada NRG,,2 Round 5 kaajak Alfajer Round 6 Alfajer Chronicle,3 Round 3 crashies Boaster kaajak Round 7 Chronicle Boaster Alfajer Round 12 crashies kaajak Alfajer,,,,,,,,61,0,1
skuba NRG,,,1 Round 8 kaajak Boaster crashies,,,,1 Round 9 Chronicle kaajak,,,,42,0,1
Ethan NRG,,,,1 Round 4 Chronicle kaajak crashies Alfajer,,,,,,,52,3,1
crashies FNC,,2 Round 2 Ethan brawk Round 11 brawk skuba,,,,1 Round 2 brawk,,,,,45,4,0
Boaster FNC,,1 Round 1 mada brawk,,,,,,,,,27,2,0
Chronicle FNC,,1 Round 9 mada skuba,,,,,,,,,29,0,0
kaajak FNC,,1 Round 14 mada s0m,1 Round 9 brawk Ethan s0m,,,,,,,,50,1,0
Alfajer FNC,,2 Round 2 skuba mada Round 4 brawk mada,,,,,,,,,37,1,0
