,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
brawk NRG,,1 Round 11 Boaster Alfajer,2 Round 3 crashies Boaster kaajak Round 17 kaajak Boaster crashies,,,1 Round 11 Alfajer,,,,,51,0,0
s0m NRG,,1 Round 6 kaajak crashies,1 Round 7 kaajak Chronicle Alfajer,,,1 Round 19 Chronicle,,,,,36,2,0
mada NRG,,4 Round 2 crashies kaajak Round 5 crashies Boaster Round 14 kaajak Chronicle Round 15 Boaster Chronicle,1 Round 19 crashies Boaster Alfajer,,,,,,,,59,0,0
skuba NRG,,5 Round 1 Chronicle crashies Round 9 crashies Alfajer Round 11 Chronicle crashies Round 15 crashies Alfajer Round 16 kaajak crashies,,,,,,,,,59,2,1
Ethan NRG,,2 Round 2 Boaster Alfajer Round 9 Boaster Chronicle,1 Round 6 Alfajer Boaster Chronicle,,,,,,,,35,6,0
crashies FNC,,1 Round 14 skuba Ethan,,,,,,,,,32,2,0
Boaster FNC,,,1 Round 14 s0m mada brawk,,,,1 Round 14 mada brawk,,,,53,1,0
Chronicle FNC,,2 Round 2 brawk s0m Round 12 s0m skuba,1 Round 18 mada Ethan s0m,,,,,,,,60,0,1
kaajak FNC,,3 Round 4 Ethan brawk Round 11 skuba Ethan Round 12 mada Ethan,1 Round 10 skuba brawk Ethan,1 Round 13 mada Ethan skuba s0m,,,,,,,75,0,0
Alfajer FNC,,3 Round 10 mada s0m Round 15 mada Ethan Round 19 brawk Ethan,,,,,,,,,44,1,0
