,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Munchkin GEN,,3 Round 1 invy Wild0reoo Round 3 invy kellyS Round 10 n1zzy Wild0reoo,1 Round 9 invy kellyS Wild0reoo,,,,,,,,82,1,0
t3xture GEN,,6 Round 4 n1zzy kellyS t3xture Round 5 kellyS n1zzy Round 9 n1zzy ZesBeeW Round 15 invy Wild0reoo Round 19 Wild0reoo kellyS Round 20 n1zzy kellyS,2 Round 8 Wild0reoo kellyS invy Round 17 Wild0reoo ZesBeeW kellyS,,,,,,,,88,0,0
Foxy9 GEN,,4 Round 3 n1zzy Wild0reoo Round 8 ZesBeeW n1zzy Round 11 Wild0reoo kellyS Round 13 n1zzy ZesBeeW,1 Round 6 n1zzy ZesBeeW invy,,,,,,,,70,1,1
Ash GEN,,6 Round 1 n1zzy kellyS Round 2 kellyS Wild0reoo Round 6 kellyS Wild0reoo Round 7 Wild0reoo ZesBeeW Round 12 n1zzy ZesBeeW Round 21 Wild0reoo ZesBeeW,,,,,,,,,56,4,0
Karon GEN,,3 Round 5 invy ZesBeeW Round 15 ZesBeeW kellyS Round 21 kellyS n1zzy,1 Round 20 Wild0reoo invy ZesBeeW,,,1 Round 21 n1zzy,,,,,65,0,0
ZesBeeW TS,,1 Round 18 Munchkin Karon,,1 Round 1 t3xture Munchkin Ash Karon,,,1 Round 1 Karon Ash,,,,26,0,0
kellyS TS,,,,,,,,,,,28,2,0
invy TS,,5 Round 12 t3xture Ash Round 13 t3xture Foxy9 Round 14 Foxy9 Ash Round 19 Munchkin Foxy9 Round 21 Munchkin t3xture,2 Round 7 t3xture Munchkin Ash Round 16 t3xture Karon Ash,,,1 Round 13 Foxy9,,,,,70,1,0
Wild0reoo TS,,1 Round 4 Foxy9 Ash,,,,,1 Round 4 Munchkin t3xture,,,,43,0,0
n1zzy TS,,2 Round 14 Munchkin t3xture Round 18 Ash Foxy9,,,,1 Round 18 Foxy9,,,,,45,1,2
