(BANK) T1 PRX (BANK),1 0.3k 0.2k,2 9.1k $$ 1.3k,3 0.9k $$$ $$ 10.8k,4 3.8k $$$ $$ 3.8k,5 8.7k $ $$$ 6.4k,6 1.4k $$$ $$$ 6.3k,7 7.9k $$ $$$ 5.3k,8 3.5k $$$ $$ 6.5k,9 2.0k $$$ $$ 1.0k,10 9.6k $ $$ 4.8k,11 0.9k $$$ $$$ 9.3k,12 0.4k $$ $$$ 14.8k
(BANK) T1 PRX (BANK),13 0.1k 0.4k,14 8.5k $$ 4.5k,15 0.8k $$$ $$$ 7.4k,16 8.6k $ $$$ 15.2k,17 0.7k $$$ $$$ 15.8k,,,,,,,
