,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
MAGNUM BBL,,3 Round 4 paTiTek trexx Round 8 trexx keiko Round 15 nAts kamo,,,,,,,,,44,0,0
PROFEK BBL,,3 Round 10 paTiTek nAts Round 11 keiko trexx Round 14 trexx kamo,2 Round 6 kamo trexx nAts Round 17 kamo paTiTek keiko,,,,,,,,63,1,0
sociablEE BBL,,,,,,,1 Round 7 paTiTek keiko,,,,25,2,0
Jamppi BBL,,2 Round 11 paTiTek nAts Round 13 nAts trexx,1 Round 16 kamo nAts trexx,,,1 Round 8 paTiTek,,,,,52,4,2
LewN BBL,,2 Round 1 trexx kamo Round 22 paTiTek kamo,1 Round 13 kamo keiko paTiTek,1 Round 21 kamo paTiTek keiko nAts,,,,,,,53,0,0
paTiTek TL,,2 Round 4 Jamppi sociablEE Round 7 LewN sociablEE,1 Round 8 MAGNUM sociablEE PROFEK,1 Round 3 MAGNUM LewN PROFEK sociablEE,,,,,,,60,3,2
nAts TL,,6 Round 1 sociablEE PROFEK Round 10 LewN Jamppi Round 12 LewN Jamppi Round 20 MAGNUM Jamppi Round 21 PROFEK sociablEE Round 22 LewN PROFEK,1 Round 23 Jamppi PROFEK LewN,,,,,,,,66,0,0
trexx TL,,3 Round 2 sociablEE PROFEK Round 5 LewN Jamppi Round 15 PROFEK MAGNUM,2 Round 9 Jamppi MAGNUM PROFEK Round 22 Jamppi sociablEE MAGNUM,,,2 Round 15 MAGNUM Round 22 MAGNUM,,,,,66,4,0
keiko TL,,2 Round 1 MAGNUM Jamppi Round 7 MAGNUM PROFEK,1 Round 5 PROFEK MAGNUM sociablEE,,,,,,,,40,0,0
kamo TL,,2 Round 13 PROFEK sociablEE Round 19 Jamppi sociablEE,1 Round 14 sociablEE MAGNUM LewN,,,,,,,,38,0,0
