Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Icebox,1,"""1-0""",LEV,Defenders,Elimination
2Icebox,2,"""2-0""",LEV,Defenders,Defuse
2Icebox,3,"""2-1""",FUR,Attackers,Elimination
2Icebox,4,"""3-1""",LEV,Defenders,Elimination
2Icebox,5,"""3-2""",FUR,Attackers,Spike Detonation
2Icebox,6,"""3-3""",FUR,Attackers,Elimination
2Icebox,7,"""3-4""",FUR,Attackers,Elimination
2Icebox,8,"""4-4""",LEV,Defenders,Defuse
2Icebox,9,"""5-4""",LEV,Defenders,Elimination
2Icebox,10,"""6-4""",LEV,Defenders,Defuse
2Icebox,11,"""6-5""",FUR,Attackers,Spike Detonation
2Icebox,12,"""7-5""",LEV,Defenders,Elimination
2Icebox,13,"""8-5""",FUR,Attackers,Elimination
2Icebox,14,"""9-5""",FUR,Attackers,Elimination
2Icebox,15,"""10-5""",FUR,Attackers,Elimination
2Icebox,16,"""11-5""",FUR,Attackers,Elimination
2Icebox,17,"""12-5""",FUR,Attackers,Elimination
2Icebox,18,"""12-6""",LEV,Defenders,Elimination
2Icebox,19,"""13-6""",FUR,Attackers,Elimination
2Icebox,20,"""""",,,
2Icebox,21,"""""",,,
2Icebox,22,"""""",,,
2Icebox,23,"""""",,,
2Icebox,24,"""""",,,
