,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,2 Round 13 invy JessieVash Round 19 JessieVash 2GE,1 Round 6 Jremy invy JessieVash,,,,,,,,48,1,0
BuZz T1,,3 Round 12 Jremy Wild0reoo Round 15 2GE JessieVash Round 22 JessieVash invy,1 Round 9 invy JessieVash 2GE,,,1 Round 9 2GE,,,,,49,0,0
Sylvan T1,,3 Round 8 Wild0reoo JessieVash Round 12 invy 2GE Round 17 Wild0reoo JessieVash,2 Round 4 Jremy JessieVash 2GE Round 14 Wild0reoo JessieVash 2GE,,,,,,,,48,0,0
Meteor T1,,3 Round 3 2GE Wild0reoo Round 13 Wild0reoo 2GE Round 17 2GE Jremy,1 Round 18 Jremy JessieVash 2GE,,,1 Round 18 2GE,,,,,58,0,1
iZu T1,,3 Round 3 Jremy invy Round 10 Jremy Wild0reoo Round 16 invy Jremy,,,,,,,,,60,4,0
JessieVash TS,,2 Round 5 iZu BuZz Round 16 Meteor iZu,,,,2 Round 12 BuZz Round 16 iZu,,,,,36,2,0
Jremy TS,,3 Round 2 Sylvan stax Round 3 stax Sylvan Round 22 Sylvan BuZz,4 Round 11 stax Sylvan iZu Round 16 BuZz Sylvan stax Round 17 BuZz Sylvan stax Round 20 iZu BuZz stax,,,1 Round 22 BuZz,,,,,70,0,1
invy TS,,4 Round 4 stax Sylvan Round 5 Sylvan stax Round 6 Meteor iZu Round 11 Meteor BuZz,2 Round 1 Meteor stax iZu Round 22 Meteor iZu stax,,,,,,,,63,1,0
2GE TS,,2 Round 6 Sylvan stax Round 19 Sylvan iZu,,1 Round 21 Meteor stax iZu Sylvan,,,1 Round 21 Sylvan iZu,,,,64,0,1
Wild0reoo TS,,4 Round 4 Meteor BuZz Round 10 stax Sylvan Round 12 Meteor Sylvan Round 15 stax iZu,,,,,,,,,67,0,0
