,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
stax T1,,2 Round 7 JessieVash Jremy Round 12 Wild0reoo 2GE,1 Round 8 2GE Wild0reoo JessieVash,,,,1 Round 8 Wild0reoo JessieVash,,,,57,6,0
BuZz T1,,3 Round 7 2GE Wild0reoo Round 11 invy Wild0reoo Round 17 Wild0reoo 2GE,1 Round 19 Jremy invy 2GE,,1 Round 16 2GE Jremy invy JessieVash Wild0reoo,,,,,,87,0,0
Sylvan T1,,5 Round 3 Jremy JessieVash Round 5 invy JessieVash Round 10 JessieVash Wild0reoo Round 13 Jremy JessieVash Round 17 invy Jremy,1 Round 14 Jremy invy 2GE,,,,,,,,57,3,0
Meteor T1,,2 Round 1 Wild0reoo 2GE Round 9 2GE Wild0reoo,1 Round 6 2GE Wild0reoo invy,,,,,,,,67,2,0
iZu T1,,2 Round 12 invy Jremy Round 18 2GE Wild0reoo,,,,,,,,,45,1,1
JessieVash TS,,1 Round 8 Sylvan BuZz,2 Round 2 BuZz stax Meteor Round 15 BuZz Meteor stax,,,,,,,,73,2,1
Jremy TS,,,1 Round 9 Meteor iZu Sylvan,,,,,1 Round 9 iZu Meteor Sylvan,,,25,0,1
invy TS,,3 Round 1 BuZz Meteor Round 3 BuZz Meteor Round 10 BuZz stax,1 Round 13 Meteor Sylvan iZu,,,,,,,,59,0,2
2GE TS,,1 Round 18 BuZz Sylvan,,,,,,,,,18,1,0
Wild0reoo TS,,,,,,,,,,,37,0,0
