Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Icebox,1,"""1-0""",BBL,Attackers,Elimination
2Icebox,2,"""2-0""",BBL,Attackers,Elimination
2Icebox,3,"""3-0""",BBL,Attackers,Elimination
2Icebox,4,"""4-0""",BBL,Attackers,Elimination
2Icebox,5,"""5-0""",BBL,Attackers,Elimination
2Icebox,6,"""6-0""",BBL,Attackers,Elimination
2Icebox,7,"""6-1""",VIT,Defenders,Defuse
2Icebox,8,"""6-2""",VIT,Defenders,Defuse
2Icebox,9,"""7-2""",BBL,Attackers,Spike Detonation
2Icebox,10,"""7-3""",VIT,Defenders,Elimination
2Icebox,11,"""7-4""",VIT,Defenders,Elimination
2Icebox,12,"""7-5""",VIT,Defenders,Elimination
2Icebox,13,"""7-6""",BBL,Attackers,Elimination
2Icebox,14,"""7-7""",BBL,Attackers,Elimination
2Icebox,15,"""7-8""",BBL,Attackers,Spike Detonation
2Icebox,16,"""7-9""",BBL,Attackers,Elimination
2Icebox,17,"""7-10""",BBL,Attackers,Spike Detonation
2Icebox,18,"""7-11""",BBL,Attackers,Elimination
2Icebox,19,"""7-12""",BBL,Attackers,Spike Detonation
2Icebox,20,"""7-13""",BBL,Attackers,Elimination
2Icebox,21,"""""",,,
2Icebox,22,"""""",,,
2Icebox,23,"""""",,,
2Icebox,24,"""""",,,
