Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Z1yan,JDG,Map_1_1Pearl,All,Killjoy,,307,19,10,5,+9,,,,,,
Babyblue,JDG,Map_1_1Pearl,All,Fade,,286,19,13,7,+6,,,,,,
stew,JDG,Map_1_1Pearl,All,Jett,,213,13,10,4,+3,,,,,,
jkuro,JDG,Map_1_1Pearl,All,Astra,,193,11,9,9,+2,,,,,,
MrCANI,JDG,Map_1_1Pearl,All,Kayo,,177,10,10,12,0,,,,,,
Jieni7,EDG,Map_1_1Pearl,All,Jett,,243,15,11,4,+4,,,,,,
Century,EDG,Map_1_1Pearl,All,Vyse,,224,12,14,6,-2,,,,,,
Muggle,EDG,Map_1_1Pearl,All,Yoru,,200,12,15,4,-3,,,,,,
Sunshine,EDG,Map_1_1Pearl,All,Astra,,199,12,15,1,-3,,,,,,
heav1n,EDG,Map_1_1Pearl,All,Sova,,55,1,17,5,-16,,,,,,
Z1yan,JDG,Map_1_1Pearl,Attack,Killjoy,,,,,,,,,
Babyblue,JDG,Map_1_1Pearl,Attack,Fade,,,,,,,,,
stew,JDG,Map_1_1Pearl,Attack,Jett,,,,,,,,,
jkuro,JDG,Map_1_1Pearl,Attack,Astra,,,,,,,,,
MrCANI,JDG,Map_1_1Pearl,Attack,Kayo,,,,,,,,,
Jieni7,EDG,Map_1_1Pearl,Attack,Jett,,,,,,,,,
Century,EDG,Map_1_1Pearl,Attack,Vyse,,,,,,,,,
Muggle,EDG,Map_1_1Pearl,Attack,Yoru,,,,,,,,,
Sunshine,EDG,Map_1_1Pearl,Attack,Astra,,,,,,,,,
heav1n,EDG,Map_1_1Pearl,Attack,Sova,,,,,,,,,
Z1yan,JDG,Map_1_1Pearl,Defend,Killjoy,,,,,,,,,
Babyblue,JDG,Map_1_1Pearl,Defend,Fade,,,,,,,,,
stew,JDG,Map_1_1Pearl,Defend,Jett,,,,,,,,,
jkuro,JDG,Map_1_1Pearl,Defend,Astra,,,,,,,,,
MrCANI,JDG,Map_1_1Pearl,Defend,Kayo,,,,,,,,,
Jieni7,EDG,Map_1_1Pearl,Defend,Jett,,,,,,,,,
Century,EDG,Map_1_1Pearl,Defend,Vyse,,,,,,,,,
Muggle,EDG,Map_1_1Pearl,Defend,Yoru,,,,,,,,,
Sunshine,EDG,Map_1_1Pearl,Defend,Astra,,,,,,,,,
heav1n,EDG,Map_1_1Pearl,Defend,Sova,,,,,,,,,
