Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Haven,1,"""0-1""",DRG,Attackers,Elimination
1Haven,2,"""0-2""",DRG,Attackers,Spike Detonation
1Haven,3,"""1-2""",FPX,Defenders,Defuse
1Haven,4,"""2-2""",FPX,Defenders,Defuse
1Haven,5,"""3-2""",FPX,Defenders,Elimination
1Haven,6,"""3-3""",DRG,Attackers,Elimination
1Haven,7,"""4-3""",FPX,Defenders,Elimination
1Haven,8,"""5-3""",FPX,Defenders,Elimination
1Haven,9,"""6-3""",FPX,Defenders,Defuse
1Haven,10,"""6-4""",DRG,Attackers,Spike Detonation
1Haven,11,"""6-5""",DRG,Attackers,Spike Detonation
1Haven,12,"""7-5""",FPX,Defenders,Elimination
1Haven,13,"""7-6""",FPX,Defenders,Elimination
1Haven,14,"""7-7""",FPX,Defenders,Defuse
1Haven,15,"""8-7""",DRG,Attackers,Elimination
1Haven,16,"""9-7""",DRG,Attackers,Elimination
1Haven,17,"""10-7""",DRG,Attackers,Spike Detonation
1Haven,18,"""11-7""",DRG,Attackers,Spike Detonation
1Haven,19,"""12-7""",DRG,Attackers,Elimination
1Haven,20,"""13-7""",DRG,Attackers,Elimination
1Haven,21,"""""",,,
1Haven,22,"""""",,,
1Haven,23,"""""",,,
1Haven,24,"""""",,,
