Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Ascent,1,"""0-1""",BLG,Defenders,Elimination
3Ascent,2,"""0-2""",BLG,Defenders,Elimination
3Ascent,3,"""0-3""",BLG,Defenders,Elimination
3Ascent,4,"""0-4""",BLG,Defenders,Elimination
3Ascent,5,"""0-5""",BLG,Defenders,Elimination
3Ascent,6,"""1-5""",TE,Attackers,Spike Detonation
3Ascent,7,"""2-5""",TE,Attackers,Spike Detonation
3Ascent,8,"""2-6""",BLG,Defenders,Elimination
3Ascent,9,"""2-7""",BLG,Defenders,Time Expired
3Ascent,10,"""2-8""",BLG,Defenders,Time Expired
3Ascent,11,"""3-8""",TE,Attackers,Elimination
3Ascent,12,"""4-8""",TE,Attackers,Elimination
3Ascent,13,"""4-9""",TE,Attackers,Elimination
3Ascent,14,"""4-10""",TE,Attackers,Elimination
3Ascent,15,"""5-10""",BLG,Defenders,Elimination
3Ascent,16,"""5-11""",TE,Attackers,Spike Detonation
3Ascent,17,"""5-12""",TE,Attackers,Elimination
3Ascent,18,"""6-12""",BLG,Defenders,Time Expired
3Ascent,19,"""6-13""",TE,Attackers,Elimination
3Ascent,20,"""""",,,
3Ascent,21,"""""",,,
3Ascent,22,"""""",,,
3Ascent,23,"""""",,,
3Ascent,24,"""""",,,
