,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
baddyG MKOI,,2 Round 2 AvovA OLIZERA Round 10 AvovA MOLSI,,,,,,,,,40,1,0
MONSTEERR MKOI,,6 Round 5 batujnax AvovA Round 6 MOLSI AvovA Round 7 batujnax OLIZERA Round 11 batujnax AvovA Round 19 penny AvovA Round 21 OLIZERA batujnax,,,,,1 Round 11 batujnax AvovA,,,,45,0,1
flyuh MKOI,,4 Round 2 batujnax penny Round 12 penny batujnax Round 15 AvovA MOLSI Round 17 OLIZERA AvovA,2 Round 1 OLIZERA penny batujnax Round 16 MOLSI batujnax penny,,,,,,,,67,4,0
Filu MKOI,,4 Round 5 OLIZERA MOLSI Round 17 batujnax MOLSI Round 19 OLIZERA batujnax Round 21 MOLSI AvovA,1 Round 12 OLIZERA MOLSI AvovA,,,1 Round 12 AvovA,,,,,54,0,2
nataNk MKOI,,1 Round 6 batujnax penny,,,,,,,,,33,1,1
MOLSI APK,,3 Round 1 flyuh Filu Round 7 nataNk MONSTEERR Round 13 MONSTEERR baddyG,,,,,,,,,49,4,0
AvovA APK,,1 Round 7 flyuh Filu,1 Round 3 MONSTEERR nataNk flyuh,,,,1 Round 7 flyuh Filu,,,,52,4,0
penny APK,,4 Round 10 flyuh MONSTEERR Round 11 nataNk flyuh Round 12 baddyG MONSTEERR Round 15 MONSTEERR baddyG,1 Round 9 flyuh nataNk baddyG,,,,,,,,58,0,0
OLIZERA APK,,1 Round 14 baddyG Filu,1 Round 18 flyuh nataNk MONSTEERR,,,,,,,,57,0,0
batujnax APK,,1 Round 21 baddyG Filu,1 Round 20 MONSTEERR flyuh Filu,,,,,,,,37,0,1
