,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zellsis SEN,,1 Round 6 f0rsakeN d4v41,,,,,,,,,41,0,0
johnqt SEN,,,,,,,,,,,27,1,0
bang SEN,,2 Round 5 d4v41 PatMen Round 15 something f0rsakeN,2 Round 7 Jinggg PatMen d4v41 Round 9 f0rsakeN something d4v41,,,,,,,,67,0,0
zekken SEN,,1 Round 9 Jinggg PatMen,,,,,,,,,49,0,1
N4RRATE SEN,,2 Round 6 something PatMen Round 10 something f0rsakeN,1 Round 2 f0rsakeN d4v41 something,,,,,,,,63,1,0
Jinggg PRX,,4 Round 1 bang zekken Round 5 Zellsis johnqt Round 8 zekken johnqt Round 10 johnqt bang,1 Round 12 johnqt N4RRATE Zellsis,,,,,,,,66,0,0
f0rsakeN PRX,,3 Round 8 N4RRATE Zellsis Round 9 Zellsis johnqt Round 14 Zellsis N4RRATE,,,,1 Round 3 bang,,,,,57,1,0
d4v41 PRX,,2 Round 4 johnqt N4RRATE Round 11 bang johnqt,1 Round 16 zekken bang Zellsis,,,2 Round 1 johnqt Round 6 N4RRATE,,,,,58,1,0
PatMen PRX,,4 Round 2 N4RRATE bang Round 6 zekken Zellsis Round 10 zekken N4RRATE Round 11 N4RRATE zekken,1 Round 3 zekken johnqt N4RRATE,,,,1 Round 11 N4RRATE zekken,,,,65,7,1
something PRX,,4 Round 1 N4RRATE Zellsis Round 4 Zellsis bang Round 14 zekken bang Round 16 johnqt N4RRATE,1 Round 13 zekken bang johnqt,,,,,,,,51,1,0
