,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zellsis SEN,,1 Round 1 PatMen something,,1 Round 16 something f0rsakeN d4v41 PatMen,,,1 Round 16 PatMen d4v41,,,,32,0,0
johnqt SEN,,2 Round 4 Jinggg PatMen Round 20 f0rsakeN PatMen,,,,,,,,,46,5,3
bang SEN,,4 Round 2 f0rsakeN d4v41 Round 3 d4v41 something Round 5 d4v41 PatMen Round 21 PatMen something,,,,,,,,,43,0,0
zekken SEN,,7 Round 1 f0rsakeN Jinggg Round 8 f0rsakeN d4v41 Round 9 f0rsakeN Jinggg Round 11 f0rsakeN Jinggg Round 12 d4v41 PatMen Round 17 something d4v41 Round 22 Jinggg something,1 Round 4 something d4v41 f0rsakeN,,,1 Round 17 d4v41,,,,,59,0,0
N4RRATE SEN,,2 Round 3 PatMen Jinggg Round 9 PatMen something,1 Round 15 d4v41 PatMen f0rsakeN,,,,,,,,58,3,2
Jinggg PRX,,2 Round 15 zekken bang Round 19 Zellsis johnqt,1 Round 20 Zellsis bang zekken,2 Round 5 Zellsis zekken N4RRATE johnqt Round 11 N4RRATE bang Zellsis johnqt,,,,,,,66,0,0
f0rsakeN PRX,,1 Round 23 zekken bang,,,,1 Round 24 johnqt,,,,,35,1,2
d4v41 PRX,,3 Round 14 zekken Zellsis Round 17 johnqt N4RRATE Round 18 johnqt bang,1 Round 9 johnqt bang N4RRATE,,,1 Round 9 N4RRATE,,,,,51,3,0
PatMen PRX,,3 Round 6 Zellsis johnqt Round 18 Zellsis zekken Round 22 Zellsis zekken,2 Round 7 zekken johnqt Zellsis Round 14 johnqt bang N4RRATE,,,,,,,,43,0,2
something PRX,,2 Round 3 johnqt zekken Round 24 N4RRATE bang,1 Round 13 bang zekken N4RRATE,,,,,,,,53,5,0
