,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,2 Round 18 skuba mada Round 23 mada s0m,1 Round 20 s0m mada Ethan,,,,,,,,52,2,0
jawgemo G2,,4 Round 16 mada Ethan Round 17 mada s0m Round 22 skuba Ethan Round 24 mada s0m,1 Round 7 mada brawk s0m,,,,1 Round 22 brawk Ethan,,,,57,0,1
JonahP G2,,3 Round 2 mada s0m Round 9 s0m brawk Round 24 Ethan brawk,2 Round 6 mada brawk s0m Round 19 mada skuba brawk,,,,,,,,50,3,0
leaf G2,,6 Round 3 Ethan mada Round 7 skuba Ethan Round 13 skuba Ethan Round 16 s0m skuba Round 19 Ethan s0m Round 22 s0m brawk,,,,,,,,,39,0,0
trent G2,,3 Round 3 brawk s0m Round 4 brawk s0m Round 13 brawk s0m,1 Round 15 mada s0m Ethan,1 Round 14 mada skuba s0m Ethan,,,,,,,37,0,2
brawk NRG,,2 Round 10 valyn leaf Round 13 JonahP valyn,1 Round 14 leaf valyn trent,,,,,,,,54,0,0
s0m NRG,,4 Round 6 jawgemo leaf Round 9 valyn trent Round 10 jawgemo JonahP Round 21 valyn JonahP,1 Round 11 jawgemo leaf valyn,,,,,,,,48,2,0
mada NRG,,4 Round 2 trent leaf Round 4 jawgemo JonahP Round 8 leaf valyn Round 21 leaf trent,1 Round 12 JonahP trent leaf,,,,,,,,40,0,0
skuba NRG,,3 Round 2 jawgemo valyn Round 12 valyn jawgemo Round 20 leaf jawgemo,,1 Round 5 JonahP jawgemo valyn leaf,,,,,,,56,0,0
Ethan NRG,,3 Round 4 valyn trent Round 22 valyn trent Round 24 jawgemo trent,2 Round 1 JonahP jawgemo valyn Round 23 trent leaf jawgemo,,,,,,,,55,3,2
