,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,5 Round 7 Ethan s0m Round 9 s0m mada Round 15 mada Ethan Round 16 mada Ethan Round 19 mada skuba,2 Round 13 mada skuba s0m Round 17 skuba brawk mada,,,,,,,,50,3,1
jawgemo G2,,3 Round 5 s0m mada Round 10 mada Ethan Round 12 brawk skuba,,1 Round 21 s0m Ethan mada brawk,,,,,,,48,0,0
JonahP G2,,5 Round 1 Ethan s0m Round 5 brawk Ethan Round 6 s0m brawk Round 8 skuba Ethan Round 15 skuba s0m,,,,,,,,,57,0,2
leaf G2,,1 Round 16 skuba s0m,,,,1 Round 13 Ethan,,,,,52,0,1
trent G2,,6 Round 2 mada brawk Round 6 mada skuba Round 7 mada skuba Round 8 mada brawk Round 10 s0m brawk Round 20 jawgemo Ethan,,,,,,,,,51,4,1
brawk NRG,,,1 Round 10 jawgemo leaf valyn,,,,,,,,34,1,0
s0m NRG,,6 Round 4 valyn leaf Round 5 leaf valyn Round 11 valyn leaf Round 12 leaf JonahP Round 18 leaf jawgemo Round 19 jawgemo JonahP,,,,,,,,,49,2,0
mada NRG,,3 Round 7 jawgemo JonahP Round 17 JonahP valyn Round 19 leaf trent,,1 Round 3 trent jawgemo valyn leaf,,,,,,,44,0,0
skuba NRG,,1 Round 4 JonahP jawgemo,2 Round 1 jawgemo leaf trent Round 11 trent JonahP jawgemo,,,1 Round 5 JonahP,,,,,52,1,1
Ethan NRG,,4 Round 8 trent valyn Round 12 trent jawgemo Round 18 trent JonahP Round 20 leaf JonahP,,,,,,,,,45,6,0
