,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
valyn G2,,2 Round 20 brawk s0m Round 21 mada skuba,1 Round 5 mada Ethan s0m,,,,,,,,43,3,0
jawgemo G2,,2 Round 6 mada s0m Round 20 mada skuba,,,,,,,,,34,1,0
JonahP G2,,2 Round 5 brawk skuba Round 23 skuba brawk,,1 Round 19 mada s0m Ethan brawk,,,,,,,42,0,0
leaf G2,,2 Round 3 mada Ethan Round 11 Ethan skuba,2 Round 7 s0m mada Ethan Round 17 skuba s0m Ethan,1 Round 10 mada Ethan brawk skuba,,,,,,,62,0,0
trent G2,,2 Round 18 mada Ethan Round 21 brawk s0m,3 Round 4 mada skuba brawk Round 6 Ethan skuba brawk Round 16 s0m brawk skuba,,,,2 Round 4 skuba brawk Round 6 skuba brawk,,,,66,3,2
brawk NRG,,6 Round 2 jawgemo leaf Round 4 leaf valyn Round 6 leaf JonahP Round 9 jawgemo trent Round 13 leaf valyn Round 14 JonahP trent,,,,2 Round 15 leaf Round 17 leaf,,,,,78,0,0
s0m NRG,,1 Round 1 JonahP leaf,1 Round 11 valyn jawgemo trent,,,,,,,,31,1,0
mada NRG,,6 Round 9 JonahP leaf Round 12 trent valyn Round 13 trent JonahP Round 14 valyn jawgemo Round 17 JonahP valyn Round 22 leaf jawgemo,,,,,,,,,54,0,0
skuba NRG,,3 Round 1 jawgemo valyn Round 6 valyn jawgemo Round 12 jawgemo JonahP,,,,,,,,,40,0,0
Ethan NRG,,,2 Round 2 trent valyn JonahP Round 15 trent jawgemo valyn,,,,,,,,52,6,0
