Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Fracture,1,"""1-0""",NOVA,Attackers,Elimination
2Fracture,2,"""2-0""",NOVA,Attackers,Elimination
2Fracture,3,"""3-0""",NOVA,Attackers,Elimination
2Fracture,4,"""4-0""",NOVA,Attackers,Spike Detonation
2Fracture,5,"""5-0""",NOVA,Attackers,Elimination
2Fracture,6,"""6-0""",NOVA,Attackers,Elimination
2Fracture,7,"""6-1""",EDG,Defenders,Elimination
2Fracture,8,"""6-2""",EDG,Defenders,Elimination
2Fracture,9,"""6-3""",EDG,Defenders,Defuse
2Fracture,10,"""7-3""",NOVA,Attackers,Spike Detonation
2Fracture,11,"""8-3""",NOVA,Attackers,Elimination
2Fracture,12,"""9-3""",NOVA,Attackers,Elimination
2Fracture,13,"""10-3""",EDG,Defenders,Defuse
2Fracture,14,"""11-3""",EDG,Defenders,Defuse
2Fracture,15,"""11-4""",NOVA,Attackers,Elimination
2Fracture,16,"""11-5""",NOVA,Attackers,Elimination
2Fracture,17,"""11-6""",NOVA,Attackers,Elimination
2Fracture,18,"""11-7""",NOVA,Attackers,Elimination
2Fracture,19,"""11-8""",NOVA,Attackers,Spike Detonation
2Fracture,20,"""11-9""",NOVA,Attackers,Elimination
2Fracture,21,"""11-10""",NOVA,Attackers,Elimination
2Fracture,22,"""12-10""",EDG,Defenders,Elimination
2Fracture,23,"""13-10""",EDG,Defenders,Elimination
2Fracture,24,"""""",,,
