,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Munchkin GEN,,3 Round 1 Jemkin Monyet Round 6 Jemkin Monyet Round 11 Jemkin xffero,1 Round 18 xffero Jemkin Kushy,,,,,,,,55,1,0
t3xture GEN,,2 Round 2 Jemkin xffero Round 5 xffero crazyguy,4 Round 4 Jemkin Monyet xffero Round 6 crazyguy Kushy xffero Round 13 crazyguy Monyet Jemkin Round 14 Jemkin xffero crazyguy,,,,,,,,67,0,0
Foxy9 GEN,,3 Round 2 crazyguy Kushy Round 7 crazyguy Jemkin Round 8 crazyguy Kushy,,,,,,,,,43,0,0
Ash GEN,,2 Round 10 Kushy xffero Round 11 crazyguy Kushy,,,,,,,,,40,8,0
Karon GEN,,4 Round 1 Kushy crazyguy Round 8 Jemkin xffero Round 9 Jemkin crazyguy Round 17 Monyet crazyguy,1 Round 3 Jemkin xffero crazyguy,,,,,,,,70,3,0
crazyguy RRQ,,1 Round 16 t3xture Ash,,,,,,,,,37,1,0
Kushy RRQ,,2 Round 9 Karon Ash Round 12 t3xture Karon,1 Round 11 t3xture Foxy9 Munchkin,,,,,,,,48,0,1
xffero RRQ,,,,,,,,,,,26,0,0
Monyet RRQ,,1 Round 1 Karon Ash,,,,1 Round 11 Ash,,,,,48,0,2
Jemkin RRQ,,3 Round 10 Munchkin Karon Round 12 Ash Foxy9 Round 16 Karon Foxy9,1 Round 13 Munchkin Ash Karon,,,,,,,,63,0,1
