Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
Cryocells,100T,Map_2_2Icebox,All,Jett,1.35,315,30,18,2,+12,63%,198,33%,5,5,0
Asuna,100T,Map_2_2Icebox,All,Gekko,1.22,220,17,16,9,+1,79%,133,17%,0,2,-2
eeiu,100T,Map_2_2Icebox,All,Sova,1.14,160,14,12,4,+2,71%,115,28%,1,3,-2
zander,100T,Map_2_2Icebox,All,Viper,0.76,171,13,18,8,-5,75%,116,24%,3,2,+1
Boostio,100T,Map_2_2Icebox,All,Killjoy,0.59,134,9,18,5,-9,58%,96,9%,2,1,+1
lukxo,LOUD,Map_2_2Icebox,All,Killjoy,1.41,259,23,16,5,+7,63%,182,38%,4,1,+3
pANcada,LOUD,Map_2_2Icebox,All,Viper,1.36,215,19,13,3,+6,79%,163,31%,1,2,-1
cauanzin,LOUD,Map_2_2Icebox,All,Sova,1.01,190,14,15,8,-1,71%,129,18%,2,2,0
dgzin,LOUD,Map_2_2Icebox,All,Reyna,0.67,186,15,19,6,-4,63%,124,53%,5,4,+1
v1nny,LOUD,Map_2_2Icebox,All,Tejo,0.56,126,11,20,6,-9,63%,92,19%,1,2,-1
Cryocells,100T,Map_2_2Icebox,Attack,Jett,1.91,430,21,7,1,+14,75%,278,39%,3,3,0
Asuna,100T,Map_2_2Icebox,Attack,Gekko,1.05,169,7,6,4,+1,67%,99,15%,0,1,-1
eeiu,100T,Map_2_2Icebox,Attack,Sova,1.08,106,5,4,2,+1,83%,81,56%,0,0,0
zander,100T,Map_2_2Icebox,Attack,Viper,1.28,241,10,6,2,+4,92%,169,30%,2,1,+1
Boostio,100T,Map_2_2Icebox,Attack,Killjoy,0.89,172,6,7,4,-1,83%,113,7%,1,1,0
lukxo,LOUD,Map_2_2Icebox,Attack,Killjoy,1.97,340,15,5,4,+10,83%,243,38%,2,0,+2
pANcada,LOUD,Map_2_2Icebox,Attack,Viper,1.61,247,12,5,0,+7,92%,175,29%,1,1,0
cauanzin,LOUD,Map_2_2Icebox,Attack,Sova,1.60,280,11,5,5,+6,100%,181,20%,2,1,+1
dgzin,LOUD,Map_2_2Icebox,Attack,Reyna,0.67,209,9,9,4,0,58%,136,60%,2,2,0
v1nny,LOUD,Map_2_2Icebox,Attack,Tejo,0.43,112,5,10,4,-5,75%,92,21%,0,1,-1
Cryocells,100T,Map_2_2Icebox,Defend,Jett,0.78,201,9,11,1,-2,50%,119,18%,2,2,0
Asuna,100T,Map_2_2Icebox,Defend,Gekko,1.38,273,10,10,5,0,92%,168,18%,0,1,-1
eeiu,100T,Map_2_2Icebox,Defend,Sova,1.19,216,9,8,2,+1,58%,148,19%,1,3,-2
zander,100T,Map_2_2Icebox,Defend,Viper,0.24,102,3,12,6,-9,58%,63,13%,1,1,0
Boostio,100T,Map_2_2Icebox,Defend,Killjoy,0.29,96,3,11,1,-8,33%,79,13%,1,0,+1
lukxo,LOUD,Map_2_2Icebox,Defend,Killjoy,0.85,179,8,11,1,-3,42%,121,37%,2,1,+1
pANcada,LOUD,Map_2_2Icebox,Defend,Viper,1.11,185,7,8,3,-1,67%,150,33%,0,1,-1
cauanzin,LOUD,Map_2_2Icebox,Defend,Sova,0.41,100,3,10,3,-7,42%,77,14%,0,1,-1
dgzin,LOUD,Map_2_2Icebox,Defend,Reyna,0.66,164,6,10,2,-4,67%,111,47%,3,2,+1
v1nny,LOUD,Map_2_2Icebox,Defend,Tejo,0.69,141,6,10,2,-4,50%,91,17%,1,1,0
