Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Lotus,1,"""1-0""",G2,Defenders,Elimination
2Lotus,2,"""2-0""",G2,Defenders,Defuse
2Lotus,3,"""3-0""",G2,Defenders,Defuse
2Lotus,4,"""4-0""",G2,Defenders,Elimination
2Lotus,5,"""5-0""",G2,Defenders,Elimination
2Lotus,6,"""6-0""",G2,Defenders,Defuse
2Lotus,7,"""6-1""",TH,Attackers,Elimination
2Lotus,8,"""6-2""",TH,Attackers,Elimination
2Lotus,9,"""6-3""",TH,Attackers,Elimination
2Lotus,10,"""7-3""",G2,Defenders,Defuse
2Lotus,11,"""7-4""",TH,Attackers,Spike Detonation
2Lotus,12,"""7-5""",TH,Attackers,Elimination
2Lotus,13,"""7-6""",G2,Defenders,Defuse
2Lotus,14,"""7-7""",G2,Defenders,Defuse
2Lotus,15,"""7-8""",G2,Defenders,Defuse
2Lotus,16,"""7-9""",G2,Defenders,Elimination
2Lotus,17,"""8-9""",TH,Attackers,Elimination
2Lotus,18,"""9-9""",TH,Attackers,Elimination
2Lotus,19,"""9-10""",G2,Defenders,Time Expired
2Lotus,20,"""10-10""",TH,Attackers,Elimination
2Lotus,21,"""10-11""",G2,Defenders,Defuse
2Lotus,22,"""10-12""",G2,Defenders,Defuse
2Lotus,23,"""10-13""",G2,Defenders,Elimination
2Lotus,24,"""""",,,
