,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
supamen EG,,5 Round 5 nzr aspas Round 10 artzin xenom Round 14 aspas cortezia Round 15 artzin xenom Round 23 xenom artzin,2 Round 4 nzr aspas cortezia Round 12 cortezia xenom nzr,,,,,1 Round 4 nzr aspas cortezia,,,77,1,1
yay EG,,2 Round 7 xenom nzr Round 10 nzr aspas,1 Round 17 aspas nzr xenom,,,,1 Round 7 nzr xenom,,,,37,1,0
Derrek EG,,2 Round 3 artzin xenom Round 15 nzr cortezia,1 Round 7 artzin cortezia aspas,1 Round 16 cortezia artzin xenom nzr,,,,,,,56,4,0
NaturE EG,,3 Round 2 xenom aspas Round 11 aspas xenom Round 14 nzr xenom,,,,,1 Round 2 aspas xenom,,,,41,2,0
icy EG,,1 Round 8 xenom aspas,,1 Round 1 nzr aspas cortezia artzin,,1 Round 1 artzin,,,,,34,0,0
nzr MIBR,,2 Round 4 Derrek artzin Round 6 supamen icy,,,,,,,,,43,5,1
cortezia MIBR,,4 Round 4 icy NaturE Round 5 yay NaturE Round 6 NaturE Derrek Round 18 supamen yay,1 Round 22 Derrek yay icy,,,,,,,,69,1,1
artzin MIBR,,2 Round 1 Derrek supamen Round 20 icy yay,2 Round 9 yay NaturE supamen Round 23 NaturE Derrek yay,,,,,,,,52,1,0
aspas MIBR,,4 Round 11 icy Derrek Round 14 icy yay Round 21 icy yay Round 23 icy supamen,2 Round 8 supamen Derrek yay Round 13 supamen yay icy,,,,,,,,70,0,0
xenom MIBR,,2 Round 2 icy Derrek Round 5 Derrek supamen,1 Round 3 icy yay NaturE,,,,,,,,47,0,0
