,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
supamen EG,,1 Round 5 aspas cortezia,,1 Round 6 cortezia aspas artzin nzr,,,,1 Round 6 nzr aspas artzin,,,44,1,0
yay EG,,1 Round 4 cortezia xenom,2 Round 13 artzin xenom nzr Round 15 xenom artzin cortezia,,,,,,,,45,0,0
Derrek EG,,,,1 Round 11 nzr artzin aspas xenom,,,,,,,27,4,0
NaturE EG,,,1 Round 3 cortezia artzin xenom,,,1 Round 4 aspas,,,,,34,1,0
icy EG,,2 Round 1 cortezia nzr Round 4 artzin nzr,,,,,,,,,57,1,0
nzr MIBR,,,,1 Round 3 supamen yay NaturE icy,,1 Round 3 icy,,,,,94,3,2
cortezia MIBR,,3 Round 5 icy Derrek Round 11 NaturE Derrek Round 12 supamen icy,,,,1 Round 11 Derrek,,,,,70,0,2
artzin MIBR,,3 Round 5 NaturE supamen Round 10 yay icy Round 11 icy yay,3 Round 1 NaturE icy Derrek Round 2 icy Derrek NaturE Round 8 NaturE yay Derrek,,,,,,,,64,0,1
aspas MIBR,,2 Round 15 yay icy Round 16 icy supamen,1 Round 4 yay icy Derrek,,,,,,,,75,0,0
xenom MIBR,,,2 Round 7 supamen Derrek yay Round 14 NaturE Derrek supamen,,,,,,,,51,0,0
