Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Lotus,1,"""0-1""",XLG,Defenders,Elimination
2Lotus,2,"""0-2""",XLG,Defenders,Defuse
2Lotus,3,"""1-2""",SEN,Attackers,Spike Detonation
2Lotus,4,"""2-2""",SEN,Attackers,Elimination
2Lotus,5,"""3-2""",SEN,Attackers,Elimination
2Lotus,6,"""4-2""",SEN,Attackers,Spike Detonation
2Lotus,7,"""4-3""",XLG,Defenders,Defuse
2Lotus,8,"""5-3""",SEN,Attackers,Elimination
2Lotus,9,"""6-3""",SEN,Attackers,Spike Detonation
2Lotus,10,"""7-3""",SEN,Attackers,Elimination
2Lotus,11,"""8-3""",SEN,Attackers,Elimination
2Lotus,12,"""9-3""",SEN,Attackers,Elimination
2Lotus,13,"""9-4""",SEN,Attackers,Elimination
2Lotus,14,"""9-5""",SEN,Attackers,Elimination
2Lotus,15,"""9-6""",SEN,Attackers,Elimination
2Lotus,16,"""9-7""",SEN,Attackers,Spike Detonation
2Lotus,17,"""9-8""",SEN,Attackers,Spike Detonation
2Lotus,18,"""10-8""",XLG,Defenders,Defuse
2Lotus,19,"""11-8""",XLG,Defenders,Defuse
2Lotus,20,"""12-8""",XLG,Defenders,Time Expired
2Lotus,21,"""12-9""",SEN,Attackers,Elimination
2Lotus,22,"""12-10""",SEN,Attackers,Elimination
2Lotus,23,"""12-11""",SEN,Attackers,Elimination
2Lotus,24,"""13-11""",XLG,Defenders,Defuse
