Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
DH,T1,Map_2_2Lotus,All,Omen,1.10,226,21,19,10,+2,69%,150,42%,1,2,-1
BuZz,T1,Map_2_2Lotus,All,Yoru,0.99,218,19,20,2,-1,65%,129,21%,6,3,+3
stax,T1,Map_2_2Lotus,All,Fade,0.92,183,18,20,5,-2,50%,134,27%,0,1,-1
Meteor,T1,Map_2_2Lotus,All,Vyse,0.90,172,14,18,5,-4,54%,122,41%,2,3,-1
iZu,T1,Map_2_2Lotus,All,Neon,0.47,139,13,22,2,-9,46%,87,14%,3,5,-2
d4v41,PRX,Map_2_2Lotus,All,Vyse,1.43,300,29,17,4,+12,77%,200,28%,3,2,+1
Jinggg,PRX,Map_2_2Lotus,All,Raze,1.31,222,21,15,5,+6,77%,151,18%,2,2,0
something,PRX,Map_2_2Lotus,All,Yoru,1.12,216,20,16,4,+4,73%,153,26%,2,1,+1
f0rsakeN,PRX,Map_2_2Lotus,All,Omen,1.03,223,19,18,10,+1,77%,139,31%,6,5,+1
PatMen,PRX,Map_2_2Lotus,All,Fade,0.66,128,10,19,12,-9,62%,86,22%,1,2,-1
DH,T1,Map_2_2Lotus,Attack,Omen,1.00,205,10,9,2,+1,62%,133,50%,0,2,-2
BuZz,T1,Map_2_2Lotus,Attack,Yoru,0.78,205,8,12,2,-4,62%,125,20%,3,2,+1
stax,T1,Map_2_2Lotus,Attack,Fade,0.68,160,7,12,2,-5,38%,118,41%,0,0,0
Meteor,T1,Map_2_2Lotus,Attack,Vyse,0.89,142,6,9,1,-3,38%,94,39%,0,1,-1
iZu,T1,Map_2_2Lotus,Attack,Neon,0.57,156,7,11,1,-4,46%,103,12%,1,4,-3
d4v41,PRX,Map_2_2Lotus,Attack,Vyse,1.69,335,16,9,1,+7,69%,237,26%,1,2,-1
Jinggg,PRX,Map_2_2Lotus,Attack,Raze,1.35,210,10,7,0,+3,62%,142,16%,2,2,0
something,PRX,Map_2_2Lotus,Attack,Yoru,0.77,174,7,10,3,-3,62%,127,23%,0,0,0
f0rsakeN,PRX,Map_2_2Lotus,Attack,Omen,0.80,181,8,10,5,-2,62%,115,29%,2,3,-1
PatMen,PRX,Map_2_2Lotus,Attack,Fade,0.65,143,5,11,8,-6,54%,94,25%,0,1,-1
DH,T1,Map_2_2Lotus,Defend,Omen,1.20,248,11,10,8,+1,77%,166,37%,1,0,+1
BuZz,T1,Map_2_2Lotus,Defend,Yoru,1.21,231,11,8,0,+3,69%,133,23%,3,1,+2
stax,T1,Map_2_2Lotus,Defend,Fade,1.15,206,11,8,3,+3,62%,151,19%,0,1,-1
Meteor,T1,Map_2_2Lotus,Defend,Vyse,0.91,202,8,9,4,-1,69%,149,43%,2,2,0
iZu,T1,Map_2_2Lotus,Defend,Neon,0.38,124,6,11,1,-5,46%,70,16%,2,1,+1
d4v41,PRX,Map_2_2Lotus,Defend,Vyse,1.16,267,13,8,3,+5,85%,163,32%,2,0,+2
Jinggg,PRX,Map_2_2Lotus,Defend,Raze,1.28,235,11,8,5,+3,92%,161,21%,0,0,0
something,PRX,Map_2_2Lotus,Defend,Yoru,1.48,259,13,6,1,+7,85%,178,30%,2,1,+1
f0rsakeN,PRX,Map_2_2Lotus,Defend,Omen,1.26,266,11,8,5,+3,92%,164,32%,4,2,+2
PatMen,PRX,Map_2_2Lotus,Defend,Fade,0.67,114,5,8,4,-3,69%,77,19%,1,1,0
