,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
cortezia MIBR,,3 Round 10 lukxo Virtyy Round 17 Virtyy pANcada Round 19 cauanzin pANcada,1 Round 18 lukxo RobbieBk cauanzin,1 Round 23 RobbieBk cauanzin Virtyy pANcada,,,,,1 Round 23 pANcada cauanzin Virtyy RobbieBk,,66,0,1
artzin MIBR,,2 Round 2 Virtyy RobbieBk Round 8 cauanzin Virtyy,2 Round 4 lukxo pANcada cauanzin Round 22 Virtyy pANcada RobbieBk,,,,,,,,57,1,0
aspas MIBR,,5 Round 4 Virtyy RobbieBk Round 5 pANcada cauanzin Round 13 lukxo RobbieBk Round 14 Virtyy lukxo Round 22 cauanzin lukxo,1 Round 11 RobbieBk cauanzin Virtyy,1 Round 15 pANcada lukxo cauanzin RobbieBk,,,,,,,76,0,1
xenom MIBR,,7 Round 1 lukxo pANcada Round 8 lukxo pANcada Round 10 RobbieBk pANcada Round 11 lukxo pANcada Round 17 lukxo RobbieBk Round 19 RobbieBk lukxo Round 21 RobbieBk pANcada,,,,,,,,,74,1,1
Verno MIBR,,3 Round 2 lukxo cauanzin Round 5 lukxo Virtyy Round 9 Virtyy RobbieBk,,,,,,,,,71,7,1
pANcada LOUD,,,,,,,,,,,43,4,0
Virtyy LOUD,,3 Round 1 artzin xenom Round 20 artzin Verno Round 21 xenom artzin,1 Round 16 aspas Verno xenom,,,1 Round 1 xenom,,,,,42,2,2
RobbieBk LOUD,,,,1 Round 23 aspas Verno xenom artzin,,1 Round 14 xenom,,,,,38,1,1
cauanzin LOUD,,2 Round 2 artzin cortezia Round 4 aspas cortezia,1 Round 14 cortezia Verno artzin,1 Round 13 artzin cortezia aspas Verno,,,,,,,50,2,0
lukxo LOUD,,4 Round 1 Verno aspas Round 3 xenom artzin Round 9 xenom cortezia Round 12 Verno xenom,1 Round 7 cortezia Verno xenom,,,1 Round 9 cortezia,,,,,40,0,0
