,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
cortezia MIBR,,3 Round 9 pANcada Virtyy Round 20 RobbieBk pANcada Round 23 Virtyy RobbieBk,,,,1 Round 9 Virtyy,,,,,41,1,1
artzin MIBR,,1 Round 15 Virtyy cauanzin,,,,,,,,,45,7,3
aspas MIBR,,3 Round 10 lukxo pANcada Round 21 lukxo cauanzin Round 24 Virtyy lukxo,2 Round 2 Virtyy lukxo cauanzin Round 17 lukxo Virtyy cauanzin,,,,,,,,66,0,1
xenom MIBR,,4 Round 8 lukxo cauanzin Round 16 cauanzin Virtyy Round 19 Virtyy lukxo Round 21 Virtyy pANcada,2 Round 23 pANcada lukxo cauanzin Round 24 RobbieBk cauanzin pANcada,,,,1 Round 19 lukxo cauanzin,,,,66,0,1
Verno MIBR,,4 Round 6 lukxo pANcada Round 9 cauanzin RobbieBk Round 10 cauanzin RobbieBk Round 22 lukxo RobbieBk,,,,,1 Round 3 pANcada Virtyy,,,,29,1,1
pANcada LOUD,,2 Round 12 Verno artzin Round 22 artzin cortezia,,,,,,,,,46,1,0
Virtyy LOUD,,6 Round 3 aspas Verno Round 5 artzin xenom Round 7 cortezia Verno Round 8 cortezia artzin Round 9 xenom Verno Round 13 aspas xenom,,,,,,,,,53,1,2
RobbieBk LOUD,,3 Round 8 aspas xenom Round 12 aspas xenom Round 13 Verno artzin,1 Round 4 xenom aspas cortezia,,,,,,,,48,2,1
cauanzin LOUD,,6 Round 1 xenom aspas Round 2 artzin cortezia Round 5 aspas Verno Round 7 xenom artzin Round 11 xenom aspas Round 20 Verno xenom,1 Round 19 cortezia Verno xenom,,,,,,,,58,6,2
lukxo LOUD,,3 Round 2 xenom Verno Round 4 Verno artzin Round 20 artzin aspas,,,,,,,,,43,0,0
