,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Crws TLN,,2 Round 1 Jemkin crazyguy Round 6 Jemkin crazyguy,,,,1 Round 6 crazyguy,,,,,60,1,1
Killua TLN,,1 Round 11 crazyguy xffero,,,,,,,,,46,0,0
JitBoyS TLN,,3 Round 4 Kushy Jemkin Round 6 xffero Kushy Round 17 Monyet crazyguy,1 Round 9 xffero Jemkin Monyet,,,,,,,,65,0,0
primmie TLN,,2 Round 3 Jemkin Kushy Round 11 Jemkin Kushy,,,,,,,,,36,0,0
thyy TLN,,3 Round 4 crazyguy xffero Round 15 Monyet crazyguy Round 18 crazyguy Kushy,,,,,,,,,47,1,0
crazyguy RRQ,,2 Round 6 JitBoyS primmie Round 15 JitBoyS Crws,,,,1 Round 9 JitBoyS,,,,,43,1,0
Kushy RRQ,,2 Round 11 Killua Crws Round 12 thyy JitBoyS,,1 Round 5 thyy Killua JitBoyS primmie,,,,,,,63,0,0
xffero RRQ,,2 Round 7 thyy Killua Round 8 primmie Killua,,,,1 Round 18 thyy,,,,,45,2,1
Monyet RRQ,,2 Round 2 Killua thyy Round 18 Crws JitBoyS,1 Round 1 JitBoyS Killua primmie,,,,1 Round 1 Killua primmie,,,,43,3,0
Jemkin RRQ,,5 Round 6 thyy Killua Round 7 JitBoyS Crws Round 9 Crws thyy Round 13 JitBoyS Crws Round 17 Crws thyy,2 Round 10 Killua Crws primmie Round 14 Killua JitBoyS Crws,,,,,,,,83,2,0
