,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Crws TLN,,1 Round 9 xffero Jemkin,1 Round 13 xffero crazyguy Kushy,,,,,,,,41,6,2
Killua TLN,,3 Round 4 Monyet Jemkin Round 11 Monyet Jemkin Round 18 crazyguy Kushy,1 Round 6 Kushy crazyguy Jemkin,1 Round 1 xffero Kushy crazyguy Jemkin,,,,1 Round 6 Jemkin crazyguy Kushy,,,68,2,1
JitBoyS TLN,,2 Round 7 Kushy crazyguy Round 18 xffero Jemkin,,,,,,,,,47,1,0
primmie TLN,,4 Round 9 Kushy Monyet Round 14 Monyet Kushy Round 15 Jemkin xffero Round 17 Monyet crazyguy,,,,,,,,,55,1,0
thyy TLN,,2 Round 8 Monyet xffero Round 13 Jemkin Monyet,,,,,,,,,32,0,0
crazyguy RRQ,,2 Round 1 primmie thyy Round 6 thyy Crws,3 Round 2 Killua JitBoyS thyy Round 16 primmie thyy Killua Round 17 Killua Crws JitBoyS,,,,,,,,55,1,1
Kushy RRQ,,1 Round 18 primmie Crws,,,,,,,,,62,4,2
xffero RRQ,,3 Round 10 Killua primmie Round 11 thyy Killua Round 17 thyy primmie,2 Round 12 primmie thyy Crws Round 15 Crws JitBoyS thyy,,,,,,,,70,0,0
Monyet RRQ,,1 Round 19 JitBoyS primmie,1 Round 3 primmie thyy Killua,,,,,1 Round 1 Killua JitBoyS Crws,,,40,2,1
Jemkin RRQ,,3 Round 6 primmie JitBoyS Round 10 JitBoyS thyy Round 21 thyy Crws,1 Round 5 Killua primmie JitBoyS,1 Round 20 Killua thyy JitBoyS Crws,,,,,,,54,2,1
