,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
Zellsis SEN,,1 Round 11 adverso Melser,1 Round 10 keznit adverso Melser,,,,,,,,40,1,0
johnqt SEN,,2 Round 5 adverso keznit Round 13 Melser keznit,2 Round 1 Mazino adverso keznit Round 15 adverso Mazino keznit,,,,,,,,69,2,2
bang SEN,,3 Round 2 Mazino adverso Round 3 Mazino Melser Round 5 Shyy Melser,,1 Round 6 keznit adverso Melser Mazino,,,,,,,50,0,0
zekken SEN,,2 Round 2 Shyy keznit Round 4 Melser adverso,,,,,,,,,55,0,1
N4RRATE SEN,,1 Round 20 adverso Melser,,,,,,,,,31,3,0
Melser KRÜ,,2 Round 9 N4RRATE johnqt Round 14 zekken N4RRATE,1 Round 7 bang johnqt Zellsis,,,,,,,,42,0,0
keznit KRÜ,,3 Round 1 bang N4RRATE Round 14 Zellsis johnqt Round 19 johnqt N4RRATE,1 Round 20 zekken bang N4RRATE,,,,,,,,56,1,2
adverso KRÜ,,1 Round 17 Zellsis johnqt,,,,,,,,,32,2,1
Mazino KRÜ,,3 Round 4 bang Zellsis Round 8 N4RRATE Zellsis Round 16 bang N4RRATE,2 Round 12 Zellsis N4RRATE zekken Round 13 N4RRATE bang zekken,,,,,,,,69,6,2
Shyy KRÜ,,2 Round 10 bang Zellsis Round 20 Zellsis johnqt,1 Round 3 bang N4RRATE Zellsis,,,1 Round 4 johnqt,,,,,71,0,1
