,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
TenZ SEN,,,,1 Round 11 vanity Xeppaa moose runi,,,,,,,58,1,0
Sacy SEN,,1 Round 10 OXY Xeppaa,,,,,,,,,39,1,1
Zellsis SEN,,3 Round 14 moose runi Round 16 Xeppaa vanity Round 18 OXY runi,1 Round 5 Xeppaa vanity runi,,,,1 Round 5 vanity runi,,,,64,5,0
johnqt SEN,,2 Round 3 OXY moose Round 17 OXY vanity,1 Round 1 vanity Xeppaa runi,,,,,,,,60,2,0
zekken SEN,,5 Round 2 Xeppaa vanity Round 9 runi Xeppaa Round 13 OXY runi Round 14 OXY vanity Round 16 runi moose,1 Round 7 moose Xeppaa runi,,,,,1 Round 7 Xeppaa runi moose,,,72,0,1
moose C9,,1 Round 7 Zellsis johnqt,,,,1 Round 1 johnqt,,,,,33,0,1
vanity C9,,,,1 Round 12 Sacy Zellsis TenZ zekken,,,,,,,29,1,0
Xeppaa C9,,1 Round 5 zekken johnqt,,,,,,,,,50,1,0
runi C9,,1 Round 1 zekken Zellsis,,,,,,,,,42,0,1
OXY C9,,2 Round 8 Sacy johnqt Round 10 Zellsis TenZ,,1 Round 6 Zellsis zekken TenZ Sacy,,,,,,,48,0,0
