Map,Round Number,Score,Winning Team,Winning Side,Win Method
3Icebox,1,"""1-0""",JDG,Defenders,Defuse
3Icebox,2,"""2-0""",JDG,Defenders,Defuse
3Icebox,3,"""2-1""",BLG,Attackers,Elimination
3Icebox,4,"""2-2""",BLG,Attackers,Spike Detonation
3Icebox,5,"""2-3""",BLG,Attackers,Elimination
3Icebox,6,"""3-3""",JDG,Defenders,Elimination
3Icebox,7,"""4-3""",JDG,Defenders,Defuse
3Icebox,8,"""4-4""",BLG,Attackers,Elimination
3Icebox,9,"""4-5""",BLG,Attackers,Spike Detonation
3Icebox,10,"""4-6""",BLG,Attackers,Elimination
3Icebox,11,"""4-7""",BLG,Attackers,Spike Detonation
3Icebox,12,"""4-8""",BLG,Attackers,Elimination
3Icebox,13,"""4-9""",JDG,Defenders,Defuse
3Icebox,14,"""4-10""",JDG,Defenders,Defuse
3Icebox,15,"""4-11""",JDG,Defenders,Elimination
3Icebox,16,"""4-12""",JDG,Defenders,Elimination
3Icebox,17,"""4-13""",JDG,Defenders,Elimination
3Icebox,18,"""""",,,
3Icebox,19,"""""",,,
3Icebox,20,"""""",,,
3Icebox,21,"""""",,,
3Icebox,22,"""""",,,
3Icebox,23,"""""",,,
3Icebox,24,"""""",,,
