,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
cortezia MIBR,,2 Round 12 skuba Ethan Round 17 s0m mada,1 Round 7 Ethan skuba brawk,,,,,,,,61,0,1
artzin MIBR,,2 Round 8 Ethan skuba Round 14 brawk s0m,2 Round 2 Ethan mada skuba Round 10 Ethan brawk s0m,,,,,,,,87,0,0
aspas MIBR,,4 Round 5 brawk skuba Round 9 mada Ethan Round 11 mada Ethan Round 13 skuba mada,3 Round 1 brawk Ethan s0m Round 4 mada Ethan brawk Round 6 s0m brawk skuba aspas,,,,,,,,54,0,1
xenom MIBR,,1 Round 5 Ethan mada,,,,,,,,,25,1,1
Verno MIBR,,4 Round 8 s0m brawk Round 9 s0m brawk Round 12 mada brawk Round 13 s0m Ethan,,,,,,,,,63,3,1
brawk NRG,,1 Round 6 xenom artzin,1 Round 15 artzin xenom cortezia,,,,,,,,61,2,1
s0m NRG,,3 Round 3 cortezia artzin Round 10 cortezia Verno Round 12 artzin Verno,,,,,,,,,60,2,0
mada NRG,,,1 Round 3 aspas xenom Verno,,,,,,,,27,0,0
skuba NRG,,,1 Round 16 aspas artzin Verno,,,1 Round 6 aspas,,,,,47,1,0
Ethan NRG,,,,,,,,,,,28,1,0
