,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
cortezia MIBR,,7 Round 4 mada Ethan Round 9 Ethan mada Round 10 mada brawk Round 11 skuba Ethan Round 17 Ethan mada Round 23 skuba mada Round 26 brawk Ethan,1 Round 5 mada Ethan skuba,,,,,,,,57,0,0
artzin MIBR,,4 Round 8 mada s0m Round 26 s0m skuba Round 29 s0m skuba Round 30 brawk skuba,1 Round 27 mada s0m skuba,,,,,,,,36,4,0
aspas MIBR,,12 Round 8 Ethan skuba Round 9 s0m brawk Round 12 brawk skuba Round 13 brawk s0m Round 15 mada Ethan Round 17 s0m brawk Round 18 Ethan skuba Round 19 s0m skuba Round 20 brawk s0m Round 21 s0m mada Round 28 skuba s0m Round 30 Ethan s0m,2 Round 6 mada s0m skuba Round 23 brawk Ethan s0m,,,,,,,,57,1,0
xenom MIBR,,3 Round 5 brawk s0m Round 19 mada Ethan Round 21 skuba Ethan,,,,,,,,,31,1,1
Verno MIBR,,3 Round 12 Ethan mada Round 13 mada skuba Round 24 brawk skuba,,,,,,,,,33,6,1
brawk NRG,,4 Round 24 artzin aspas Round 25 cortezia artzin Round 29 artzin cortezia Round 30 Verno aspas,1 Round 21 cortezia aspas xenom,,,,2 Round 21 xenom aspas Round 29 cortezia artzin,,,,32,0,3
s0m NRG,,1 Round 3 aspas cortezia,3 Round 4 Verno artzin cortezia Round 11 artzin Verno aspas Round 24 cortezia xenom Verno,,,,,,,,33,6,0
mada NRG,,4 Round 1 xenom artzin Round 16 aspas cortezia Round 20 cortezia Verno Round 29 aspas Verno,2 Round 28 cortezia Verno xenom Round 30 cortezia xenom artzin,,,1 Round 30 artzin,,,,,37,0,3
skuba NRG,,2 Round 1 cortezia aspas Round 17 artzin Verno,,,,,,,,,31,2,0
Ethan NRG,,5 Round 15 artzin xenom Round 16 artzin xenom Round 20 aspas xenom Round 21 artzin Verno Round 25 aspas xenom,,,,,,,,,37,2,0
