,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
saadhak KC,,3 Round 16 purp0 runneR Round 22 Cloud westside Round 26 purp0 tomaszy,1 Round 25 westside Cloud runneR,,,,,,,,50,0,1
SUYGETSU KC,,2 Round 11 purp0 tomaszy Round 13 Cloud runneR,1 Round 2 Cloud westside tomaszy,,,,,,,,41,0,0
Avez KC,,4 Round 1 runneR tomaszy Round 5 westside runneR Round 14 purp0 tomaszy Round 21 runneR tomaszy,1 Round 24 Cloud tomaszy westside,1 Round 10 Cloud westside tomaszy purp0,,,1 Round 5 westside runneR,,,,63,7,1
marteen KC,,7 Round 6 tomaszy purp0 Round 12 purp0 tomaszy Round 13 purp0 westside Round 14 runneR westside Round 19 tomaszy purp0 Round 23 runneR purp0 Round 24 purp0 runneR,1 Round 18 Cloud runneR purp0,,,,,,,,55,1,1
Elite KC,,2 Round 6 runneR westside Round 26 Cloud westside,1 Round 8 Cloud runneR tomaszy,,,1 Round 1 westside,1 Round 26 westside Cloud,,,,42,0,0
purp0 GX,,5 Round 3 Avez saadhak Round 7 Elite SUYGETSU Round 18 Elite SUYGETSU Round 20 marteen saadhak Round 21 Elite marteen,,,,,,,,,49,0,0
Cloud GX,,2 Round 3 marteen SUYGETSU Round 17 Elite marteen,,,,1 Round 19 SUYGETSU,,,,,43,1,0
tomaszy GX,,2 Round 7 Avez marteen Round 22 saadhak marteen,3 Round 8 marteen Avez SUYGETSU Round 16 saadhak Avez Elite Round 17 SUYGETSU Avez saadhak,,,1 Round 15 SUYGETSU,,,,,47,1,0
runneR GX,,3 Round 5 saadhak SUYGETSU Round 9 marteen Elite Round 25 Avez SUYGETSU,,,,,,,,,39,6,1
westside GX,,1 Round 26 saadhak Avez,2 Round 1 marteen Avez SUYGETSU Round 15 Elite saadhak Avez,,,,,,,,35,2,0
