,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
saadhak KC,,2 Round 4 purp0 westside Round 17 tomaszy runneR,1 Round 20 runneR westside purp0,,,,,,,,59,1,1
SUYGETSU KC,,3 Round 4 tomaszy Cloud Round 6 runneR tomaszy Round 11 tomaszy Cloud,1 Round 17 purp0 westside Cloud,,,,,,,,71,2,1
Avez KC,,1 Round 6 Cloud purp0,1 Round 16 runneR purp0 Cloud,,,,,,,,43,2,0
marteen KC,,1 Round 1 purp0 Cloud,2 Round 12 runneR purp0 westside Round 13 westside Cloud runneR,,,,,,,,29,1,0
Elite KC,,1 Round 7 westside runneR,,,,,,,,,28,1,0
purp0 GX,,2 Round 5 Elite Avez Round 19 SUYGETSU marteen,1 Round 10 SUYGETSU marteen Avez,,,,,,,,48,1,0
Cloud GX,,3 Round 3 marteen Avez Round 9 Avez saadhak Round 21 marteen SUYGETSU,2 Round 2 Avez SUYGETSU Elite Round 5 saadhak marteen SUYGETSU,,1 Round 8 Avez marteen SUYGETSU Elite saadhak,,,,,,70,5,1
tomaszy GX,,1 Round 18 marteen Elite,2 Round 9 SUYGETSU marteen Elite Round 13 Elite marteen Avez,,,,1 Round 13 marteen Avez,,,,28,1,0
runneR GX,,4 Round 1 SUYGETSU marteen Round 4 saadhak SUYGETSU Round 6 saadhak marteen Round 21 saadhak Avez,1 Round 19 Avez saadhak Elite,,,1 Round 4 SUYGETSU,,,,,76,1,0
westside GX,,1 Round 13 saadhak SUYGETSU,,,,,,,,,40,0,1
