Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
PROFEK,BBL,Map_3_3Ascent,All,Omen,1.61,275,23,14,10,+9,87%,166,34%,3,1,+2
LewN,BBL,Map_3_3Ascent,All,Jett,1.25,204,16,12,6,+4,61%,139,39%,4,3,+1
MAGNUM,BBL,Map_3_3Ascent,All,Fade,1.01,209,18,17,8,+1,74%,125,21%,3,1,+2
sociablEE,BBL,Map_3_3Ascent,All,Tejo,0.97,172,14,14,8,0,83%,131,20%,0,2,-2
Jamppi,BBL,Map_3_3Ascent,All,Kayo,0.66,147,10,19,17,-9,78%,86,14%,1,5,-4
MrFaliN,FUT,Map_3_3Ascent,All,Sova,1.11,198,18,13,2,+5,74%,129,27%,3,2,+1
yetujey,FUT,Map_3_3Ascent,All,Killjoy,1.04,226,15,16,5,-1,70%,167,19%,3,1,+2
xeus,FUT,Map_3_3Ascent,All,Yoru,0.95,223,19,19,2,0,70%,128,55%,3,2,+1
qRaxs,FUT,Map_3_3Ascent,All,Kayo,0.81,193,14,19,8,-5,61%,139,27%,1,2,-1
AtaKaptan,FUT,Map_3_3Ascent,All,Omen,0.80,132,10,14,11,-4,65%,91,21%,2,4,-2
PROFEK,BBL,Map_3_3Ascent,Attack,Omen,1.25,206,9,6,3,+3,82%,129,47%,1,1,0
LewN,BBL,Map_3_3Ascent,Attack,Jett,1.45,253,9,5,3,+4,73%,161,38%,4,1,+3
MAGNUM,BBL,Map_3_3Ascent,Attack,Fade,0.82,198,8,9,3,-1,64%,117,21%,1,1,0
sociablEE,BBL,Map_3_3Ascent,Attack,Tejo,0.96,176,7,7,3,0,82%,141,30%,0,0,0
Jamppi,BBL,Map_3_3Ascent,Attack,Kayo,0.67,153,5,9,10,-4,82%,80,13%,0,2,-2
MrFaliN,FUT,Map_3_3Ascent,Attack,Sova,1.51,306,14,7,1,+7,75%,190,25%,3,0,+3
yetujey,FUT,Map_3_3Ascent,Attack,Killjoy,0.59,136,5,8,2,-3,58%,107,13%,1,0,+1
xeus,FUT,Map_3_3Ascent,Attack,Yoru,0.95,216,10,9,1,+1,83%,119,60%,1,1,0
qRaxs,FUT,Map_3_3Ascent,Attack,Kayo,1.01,238,8,10,6,-2,75%,180,34%,1,1,0
AtaKaptan,FUT,Map_3_3Ascent,Attack,Omen,0.48,108,3,9,6,-6,67%,82,14%,1,3,-2
PROFEK,BBL,Map_3_3Ascent,Defend,Omen,1.93,339,14,8,7,+6,92%,200,29%,2,0,+2
LewN,BBL,Map_3_3Ascent,Defend,Jett,1.06,161,7,7,3,0,50%,119,41%,0,2,-2
MAGNUM,BBL,Map_3_3Ascent,Defend,Fade,1.18,219,10,8,5,+2,83%,133,21%,2,0,+2
sociablEE,BBL,Map_3_3Ascent,Defend,Tejo,0.97,170,7,7,5,0,83%,122,12%,0,2,-2
Jamppi,BBL,Map_3_3Ascent,Defend,Kayo,0.65,142,5,10,7,-5,75%,91,15%,1,3,-2
MrFaliN,FUT,Map_3_3Ascent,Defend,Sova,0.66,82,4,6,1,-2,73%,62,38%,0,2,-2
yetujey,FUT,Map_3_3Ascent,Defend,Killjoy,1.53,325,10,8,3,+2,82%,233,23%,2,1,+1
xeus,FUT,Map_3_3Ascent,Defend,Yoru,0.96,232,9,10,1,-1,55%,137,50%,2,1,+1
qRaxs,FUT,Map_3_3Ascent,Defend,Kayo,0.59,146,6,9,2,-3,45%,94,15%,0,1,-1
AtaKaptan,FUT,Map_3_3Ascent,Defend,Omen,1.14,159,7,5,5,+2,64%,100,29%,1,1,0
