Map,Round Number,Score,Winning Team,Winning Side,Win Method
1Lotus,1,"""1-0""",100T,Defenders,Elimination
1Lotus,2,"""2-0""",100T,Defenders,Time Expired
1Lotus,3,"""2-1""",NRG,Attackers,Elimination
1Lotus,4,"""2-2""",NRG,Attackers,Spike Detonation
1Lotus,5,"""2-3""",NRG,Attackers,Elimination
1Lotus,6,"""2-4""",NRG,Attackers,Elimination
1Lotus,7,"""3-4""",100T,Defenders,Elimination
1Lotus,8,"""3-5""",NRG,Attackers,Elimination
1Lotus,9,"""4-5""",100T,Defenders,Elimination
1Lotus,10,"""5-5""",100T,Defenders,Defuse
1Lotus,11,"""5-6""",NRG,Attackers,Elimination
1Lotus,12,"""6-6""",100T,Defenders,Elimination
1Lotus,13,"""7-6""",NRG,Attackers,Elimination
1Lotus,14,"""8-6""",NRG,Attackers,Spike Detonation
1Lotus,15,"""9-6""",NRG,Attackers,Spike Detonation
1Lotus,16,"""9-7""",100T,Defenders,Defuse
1Lotus,17,"""10-7""",NRG,Attackers,Elimination
1Lotus,18,"""11-7""",NRG,Attackers,Elimination
1Lotus,19,"""11-8""",100T,Defenders,Time Expired
1Lotus,20,"""11-9""",100T,Defenders,Elimination
1Lotus,21,"""12-9""",NRG,Attackers,Elimination
1Lotus,22,"""12-10""",100T,Defenders,Defuse
1Lotus,23,"""12-11""",100T,Defenders,Elimination
1Lotus,24,"""12-12""",100T,Defenders,Elimination
1Lotus,25,"""13-12""",100T,Defenders,Defuse
1Lotus,26,"""14-12""",NRG,Attackers,Elimination
