Player,Team,Map,Side,Agents,R2.0,ACS,K,D,A,K/D,KAST,ADR,HS%,FK,FD,FK/FD
crashies,FNC,Map_1_1Haven,All,Sova,1.34,245,22,18,7,+4,77%,168,26%,4,1,+3
Alfajer,FNC,Map_1_1Haven,All,Killjoy,1.18,263,23,18,2,+5,77%,159,36%,6,1,+5
Chronicle,FNC,Map_1_1Haven,All,Viper,0.97,202,16,18,5,-2,69%,138,27%,2,2,0
kaajak,FNC,Map_1_1Haven,All,Neon,0.60,105,9,18,3,-9,69%,74,26%,3,4,-1
Boaster,FNC,Map_1_1Haven,All,Omen,0.55,109,11,19,3,-8,50%,62,28%,1,2,-1
pyrolll,KC,Map_1_1Haven,All,Sova,1.13,186,16,14,9,+2,73%,130,33%,0,0,0
marteen,KC,Map_1_1Haven,All,Yoru,1.09,261,25,20,3,+5,65%,159,38%,3,5,-2
Avez,KC,Map_1_1Haven,All,Phoenix,1.03,221,22,15,2,+7,65%,136,46%,3,4,-1
SUYGETSU,KC,Map_1_1Haven,All,Omen,0.87,155,14,13,11,+1,85%,97,44%,0,1,-1
saadhak,KC,Map_1_1Haven,All,Cypher,0.77,169,14,19,11,-5,54%,112,26%,4,6,-2
crashies,FNC,Map_1_1Haven,Attack,Sova,0.84,170,7,10,4,-3,77%,121,26%,2,0,+2
Alfajer,FNC,Map_1_1Haven,Attack,Killjoy,1.56,337,14,8,1,+6,85%,203,40%,5,0,+5
Chronicle,FNC,Map_1_1Haven,Attack,Viper,0.82,165,7,8,2,-1,62%,122,27%,0,2,-2
kaajak,FNC,Map_1_1Haven,Attack,Neon,0.50,93,4,8,0,-4,62%,66,33%,1,3,-2
Boaster,FNC,Map_1_1Haven,Attack,Omen,0.62,96,5,8,2,-3,46%,48,8%,0,0,0
pyrolll,KC,Map_1_1Haven,Attack,Sova,1.17,156,8,6,4,+2,69%,113,58%,0,0,0
marteen,KC,Map_1_1Haven,Attack,Yoru,1.12,292,14,10,0,+4,69%,178,35%,1,1,0
Avez,KC,Map_1_1Haven,Attack,Phoenix,1.26,301,15,9,1,+6,62%,195,48%,2,2,0
SUYGETSU,KC,Map_1_1Haven,Attack,Omen,0.85,155,7,8,5,-1,85%,95,44%,0,0,0
saadhak,KC,Map_1_1Haven,Attack,Cypher,0.42,124,5,11,7,-6,38%,91,13%,2,5,-3
crashies,FNC,Map_1_1Haven,Defend,Sova,1.84,322,15,8,3,+7,77%,215,26%,2,1,+1
Alfajer,FNC,Map_1_1Haven,Defend,Killjoy,0.79,190,9,10,1,-1,69%,115,29%,1,1,0
Chronicle,FNC,Map_1_1Haven,Defend,Viper,1.13,239,9,10,3,-1,77%,153,26%,2,0,+2
kaajak,FNC,Map_1_1Haven,Defend,Neon,0.69,118,5,10,3,-5,77%,82,17%,2,1,+1
Boaster,FNC,Map_1_1Haven,Defend,Omen,0.47,123,6,11,1,-5,54%,76,50%,1,2,-1
pyrolll,KC,Map_1_1Haven,Defend,Sova,1.09,216,8,8,5,0,77%,148,23%,0,0,0
marteen,KC,Map_1_1Haven,Defend,Yoru,1.05,230,11,10,3,+1,62%,141,41%,2,4,-2
Avez,KC,Map_1_1Haven,Defend,Phoenix,0.80,142,7,6,1,+1,69%,77,40%,1,2,-1
SUYGETSU,KC,Map_1_1Haven,Defend,Omen,0.89,157,7,5,6,+2,85%,99,44%,0,1,-1
saadhak,KC,Map_1_1Haven,Defend,Cypher,1.12,215,9,8,4,+1,69%,133,39%,2,1,+1
