Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Bind,1,"""1-0""",TEC,Defenders,Defuse
2Bind,2,"""2-0""",TEC,Defenders,Elimination
2Bind,3,"""3-0""",TEC,Defenders,Elimination
2Bind,4,"""3-1""",FPX,Attackers,Elimination
2Bind,5,"""3-2""",FPX,Attackers,Spike Detonation
2Bind,6,"""3-3""",FPX,Attackers,Elimination
2Bind,7,"""4-3""",TEC,Defenders,Elimination
2Bind,8,"""5-3""",TEC,Defenders,Elimination
2Bind,9,"""6-3""",TEC,Defenders,Elimination
2Bind,10,"""6-4""",FPX,Attackers,Spike Detonation
2Bind,11,"""7-4""",TEC,Defenders,Defuse
2Bind,12,"""7-5""",FPX,Attackers,Elimination
2Bind,13,"""7-6""",TEC,Defenders,Defuse
2Bind,14,"""7-7""",TEC,Defenders,Elimination
2Bind,15,"""8-7""",FPX,Attackers,Elimination
2Bind,16,"""9-7""",FPX,Attackers,Elimination
2Bind,17,"""10-7""",FPX,Attackers,Elimination
2Bind,18,"""11-7""",FPX,Attackers,Elimination
2Bind,19,"""12-7""",FPX,Attackers,Elimination
2Bind,20,"""12-8""",TEC,Defenders,Defuse
2Bind,21,"""12-9""",TEC,Defenders,Elimination
2Bind,22,"""12-10""",TEC,Defenders,Elimination
2Bind,23,"""13-10""",FPX,Attackers,Elimination
2Bind,24,"""""",,,
