Map,Round Number,Score,Winning Team,Winning Side,Win Method
2Icebox,1,"""1-0""",100T,Attackers,Elimination
2Icebox,2,"""1-1""",C9,Defenders,Elimination
2Icebox,3,"""1-2""",C9,Defenders,Elimination
2Icebox,4,"""2-2""",100T,Attackers,Elimination
2Icebox,5,"""2-3""",C9,Defenders,Defuse
2Icebox,6,"""2-4""",C9,Defenders,Elimination
2Icebox,7,"""2-5""",C9,Defenders,Elimination
2Icebox,8,"""3-5""",100T,Attackers,Elimination
2Icebox,9,"""4-5""",100T,Attackers,Elimination
2Icebox,10,"""4-6""",C9,Defenders,Defuse
2Icebox,11,"""4-7""",C9,Defenders,Elimination
2Icebox,12,"""4-8""",C9,Defenders,Defuse
2Icebox,13,"""4-9""",100T,Attackers,Elimination
2Icebox,14,"""4-10""",100T,Attackers,Elimination
2Icebox,15,"""5-10""",C9,Defenders,Defuse
2Icebox,16,"""6-10""",C9,Defenders,Elimination
2Icebox,17,"""6-11""",100T,Attackers,Elimination
2Icebox,18,"""7-11""",C9,Defenders,Elimination
2Icebox,19,"""8-11""",C9,Defenders,Defuse
2Icebox,20,"""9-11""",C9,Defenders,Defuse
2Icebox,21,"""10-11""",C9,Defenders,Elimination
2Icebox,22,"""11-11""",C9,Defenders,Elimination
2Icebox,23,"""11-12""",100T,Attackers,Elimination
2Icebox,24,"""12-12""",C9,Defenders,Elimination
2Icebox,25,"""13-12""",100T,Attackers,Elimination
2Icebox,26,"""14-12""",C9,Defenders,Defuse
