,,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE
supamen EG,,4 Round 1 havoc Khalil Round 3 xand havoc Round 5 mwzera Khalil Round 12 xand mwzera,2 Round 2 nzr mwzera Khalil Round 18 mwzera Khalil xand,1 Round 17 xand mwzera Khalil havoc,,,1 Round 5 mwzera Khalil,,,,104,0,0
Derrek EG,,3 Round 7 havoc mwzera Round 9 havoc Khalil Round 15 mwzera Khalil,,,,,,,,,52,6,2
jawgemo EG,,3 Round 4 mwzera Khalil Round 10 Khalil mwzera Round 13 nzr Khalil,2 Round 5 havoc nzr xand Round 11 Khalil havoc mwzera,,,,,,,,83,1,0
NaturE EG,,2 Round 8 nzr Khalil Round 10 nzr havoc,,,,,,,,,50,3,0
Apoth EG,,2 Round 7 nzr Khalil Round 14 nzr xand,1 Round 4 nzr xand havoc,1 Round 16 nzr mwzera havoc Khalil,,,,,,,76,2,0
xand FUR,,,1 Round 15 jawgemo Derrek NaturE,,,,1 Round 15 NaturE Derrek,,,,38,1,0
nzr FUR,,4 Round 3 NaturE Derrek Round 4 jawgemo Derrek Round 8 Apoth Derrek Round 12 supamen jawgemo,,,,,,,,,77,2,1
mwzera FUR,,2 Round 1 Derrek supamen Round 5 NaturE jawgemo,,,,1 Round 1 supamen,,,,,33,0,0
Khalil FUR,,1 Round 15 supamen Apoth,1 Round 14 Derrek Apoth jawgemo Khalil,,,,,,,,44,1,0
havoc FUR,,,,,,2 Round 4 Apoth Round 12 Derrek,,,,,30,0,2
